datetime,patients,hour,day_of_week,is_weekend,month,week_number,season,is_holiday,holiday,event_flag,shift_period,arrivals,admissions,discharges,waiting_patients,avg_wait_time_minutes,occupancy_rate,occupied_beds,available_beds,available_doctors,available_nurses,doctors_available,nurses_available,appointments_count,or_bookings_count,department_pressure_score,lag_1,lag_24,roll_mean_3,roll_mean_6,roll_mean_24,predicted_patients_next_hour
2024-01-07 06:00:00,124,6,6,1,1,1,Winter,0,0,0,Night,24,8,13,4,29,0.58,126,92,36,82,36,82,7,0,42.95,98,112,98.33,96.5,121.54,131
2024-01-07 07:00:00,131,7,6,1,1,1,Winter,0,0,0,Morning,23,8,13,3,26,0.601,131,87,42,96,42,96,1,1,41.11,124,109,106.67,101.67,122.04,154
2024-01-07 08:00:00,154,8,6,1,1,1,Winter,0,0,0,Morning,33,11,15,6,35,0.706,154,64,42,96,42,96,1,1,52.24,131,142,117.67,106.5,122.96,158
2024-01-07 09:00:00,158,9,6,1,1,1,Winter,0,0,0,Morning,38,13,17,7,38,0.725,158,60,42,96,42,96,2,0,55.19,154,145,136.33,117.33,123.46,157
2024-01-07 10:00:00,157,10,6,1,1,1,Winter,0,0,0,Morning,39,13,14,5,32,0.72,157,61,42,96,42,96,5,1,52.46,158,156,147.67,127.17,124.0,162
2024-01-07 11:00:00,162,11,6,1,1,1,Winter,0,0,0,Morning,36,12,17,6,35,0.743,162,56,42,96,42,96,6,1,55.69,157,154,156.33,137.0,124.04,160
2024-01-07 12:00:00,160,12,6,1,1,1,Winter,0,0,0,Morning,36,12,17,6,35,0.734,160,58,42,96,42,96,7,3,55.39,162,149,159.0,147.67,124.38,151
2024-01-07 13:00:00,151,13,6,1,1,1,Winter,0,0,0,Morning,27,9,14,6,35,0.693,151,67,42,96,42,96,1,0,51.41,160,135,159.67,153.67,124.83,143
2024-01-07 14:00:00,143,14,6,1,1,1,Winter,0,0,0,Morning,26,9,13,4,29,0.656,143,75,42,96,42,96,2,1,46.26,151,139,157.67,157.0,125.5,146
2024-01-07 15:00:00,146,15,6,1,1,1,Winter,0,0,0,Evening,26,9,16,5,32,0.67,146,72,42,96,42,96,1,2,48.43,143,132,151.33,155.17,125.67,141
2024-01-07 16:00:00,141,16,6,1,1,1,Winter,0,0,0,Evening,24,8,22,4,29,0.647,141,77,42,96,42,96,6,2,46.71,146,138,146.67,153.17,126.25,144
2024-01-07 17:00:00,144,17,6,1,1,1,Winter,0,0,0,Evening,24,8,23,5,32,0.661,144,74,42,96,42,96,2,2,48.13,141,122,143.33,150.5,126.38,132
2024-01-07 18:00:00,132,18,6,1,1,1,Winter,0,0,0,Evening,23,8,22,4,29,0.606,132,86,42,96,42,96,4,3,43.73,144,121,143.67,147.5,127.29,136
2024-01-07 19:00:00,136,19,6,1,1,1,Winter,0,0,0,Evening,25,8,25,5,32,0.624,136,82,42,96,42,96,2,2,45.93,132,133,139.0,142.83,127.75,133
2024-01-07 20:00:00,133,20,6,1,1,1,Winter,0,0,0,Evening,22,7,23,3,26,0.61,133,85,42,96,42,96,2,1,41.91,136,120,137.33,140.33,127.88,119
2024-01-07 21:00:00,119,21,6,1,1,1,Winter,0,0,0,Evening,24,8,12,4,29,0.58,126,92,42,96,42,96,2,2,41.7,133,109,133.67,138.67,128.42,124
2024-01-07 22:00:00,124,22,6,1,1,1,Winter,0,0,0,Evening,27,9,11,5,32,0.58,126,92,42,96,42,96,3,2,43.55,119,113,129.33,134.17,128.83,120
2024-01-07 23:00:00,120,23,6,1,1,1,Winter,0,0,0,Night,20,7,9,4,29,0.58,126,92,36,82,36,82,6,0,42.7,124,109,125.33,131.33,129.29,130
2024-01-08 00:00:00,130,0,0,0,1,2,Winter,0,0,1,Night,24,10,12,4,29,0.596,130,88,36,82,36,82,4,0,43.18,120,93,121.0,127.33,129.75,133
2024-01-08 01:00:00,133,1,0,0,1,2,Winter,0,0,1,Night,24,10,17,5,32,0.61,133,85,36,82,36,82,5,3,45.86,130,102,124.67,127.0,131.29,128
2024-01-08 02:00:00,128,2,0,0,1,2,Winter,0,0,1,Night,22,9,12,5,32,0.587,128,90,36,82,36,82,6,1,44.73,133,89,127.67,126.5,132.58,129
2024-01-08 03:00:00,129,3,0,0,1,2,Winter,0,0,1,Night,20,9,14,5,32,0.592,129,89,36,82,36,82,2,3,44.0,128,99,130.33,125.67,134.21,118
2024-01-08 04:00:00,118,4,0,0,1,2,Winter,0,0,1,Night,19,8,12,5,32,0.58,126,92,36,82,36,82,3,1,43.55,129,98,130.0,127.33,135.46,122
2024-01-08 05:00:00,122,5,0,0,1,2,Winter,0,0,1,Night,23,10,10,4,29,0.58,126,92,36,82,36,82,7,1,42.95,118,98,125.0,126.33,136.29,157
2024-01-08 06:00:00,157,6,0,0,1,2,Winter,0,0,1,Night,26,11,13,5,32,0.72,157,61,36,82,36,82,4,1,52.21,122,124,123.0,126.67,137.29,160
2024-01-08 07:00:00,160,7,0,0,1,2,Winter,0,0,1,Morning,28,12,17,6,35,0.734,160,58,42,96,42,96,7,3,55.39,157,131,132.33,131.17,138.67,192
2024-01-08 08:00:00,192,8,0,0,1,2,Winter,0,0,1,Morning,43,18,19,11,55,0.881,192,26,42,96,42,96,15,4,74.19,160,154,146.33,135.67,139.88,199
2024-01-08 09:00:00,199,9,0,0,1,2,Winter,0,0,1,Morning,45,19,22,13,63,0.913,199,19,42,96,42,96,20,5,80.57,192,158,169.67,146.33,141.46,197
2024-01-08 10:00:00,197,10,0,0,1,2,Winter,0,0,1,Morning,48,21,19,14,65,0.904,197,21,42,96,42,96,20,4,81.62,199,157,183.67,158.0,143.17,200
2024-01-08 11:00:00,200,11,0,0,1,2,Winter,0,0,1,Morning,45,19,20,15,69,0.917,200,18,42,96,42,96,24,3,85.05,197,162,196.0,171.17,144.83,206
2024-01-08 12:00:00,206,12,0,0,1,2,Winter,0,0,1,Morning,44,19,20,14,67,0.92,201,17,42,96,42,96,18,6,82.1,200,160,198.67,184.17,146.42,185
2024-01-08 13:00:00,185,13,0,0,1,2,Winter,0,0,1,Morning,35,15,18,9,47,0.849,185,33,42,96,42,96,19,4,70.07,206,151,201.0,192.33,148.33,183
2024-01-08 14:00:00,183,14,0,0,1,2,Winter,0,0,1,Morning,35,15,19,8,44,0.839,183,35,42,96,42,96,22,4,68.67,185,143,197.0,196.5,149.75,181
2024-01-08 15:00:00,181,15,0,0,1,2,Winter,0,0,1,Evening,33,14,14,8,43,0.83,181,37,42,96,42,96,24,5,68.62,183,146,191.33,195.0,151.42,188
2024-01-08 16:00:00,188,16,0,0,1,2,Winter,0,0,1,Evening,34,15,32,8,45,0.862,188,30,42,96,42,96,17,4,68.79,181,141,183.0,192.0,152.88,163
2024-01-08 17:00:00,163,17,0,0,1,2,Winter,0,0,1,Evening,31,13,27,6,35,0.748,163,55,42,96,42,96,7,5,56.21,188,144,184.0,190.5,154.83,172
2024-01-08 18:00:00,172,18,0,0,1,2,Winter,0,0,1,Evening,31,13,27,7,38,0.789,172,46,42,96,42,96,2,0,59.04,163,132,177.33,184.33,155.62,170
2024-01-08 19:00:00,170,19,0,0,1,2,Winter,0,0,1,Evening,32,14,30,4,29,0.78,170,48,42,96,42,96,4,1,54.19,172,136,174.33,178.67,157.29,177
2024-01-08 20:00:00,177,20,0,0,1,2,Winter,0,0,1,Evening,32,14,29,8,41,0.812,177,41,42,96,42,96,6,3,63.02,170,133,168.33,176.17,158.71,164
2024-01-08 21:00:00,164,21,0,0,1,2,Winter,0,0,1,Evening,32,14,15,5,32,0.752,164,54,42,96,42,96,6,1,54.64,177,119,173.0,175.17,160.54,159
2024-01-08 22:00:00,159,22,0,0,1,2,Winter,0,0,1,Evening,30,13,15,5,32,0.729,159,59,42,96,42,96,2,1,52.26,164,124,170.33,172.33,162.42,152
2024-01-08 23:00:00,152,23,0,0,1,2,Winter,0,0,1,Night,33,14,11,6,35,0.697,152,66,36,82,36,82,2,4,51.93,159,120,166.67,167.5,163.88,131
2024-01-09 00:00:00,131,0,1,0,1,2,Winter,0,0,0,Night,23,10,14,6,35,0.601,131,87,36,82,36,82,2,0,46.16,152,130,158.33,165.67,165.21,132
2024-01-09 01:00:00,132,1,1,0,1,2,Winter,0,0,0,Night,26,11,13,6,35,0.606,132,86,36,82,36,82,6,3,47.43,131,133,147.33,158.83,165.25,131
2024-01-09 02:00:00,131,2,1,0,1,2,Winter,0,0,0,Night,21,9,13,4,29,0.601,131,87,36,82,36,82,4,4,43.46,132,128,138.33,152.5,165.21,124
2024-01-09 03:00:00,124,3,1,0,1,2,Winter,0,0,0,Night,23,10,12,3,26,0.58,126,92,36,82,36,82,3,2,40.35,131,129,131.33,144.83,165.33,130
2024-01-09 04:00:00,130,4,1,0,1,2,Winter,0,0,0,Night,22,9,10,5,32,0.596,130,88,36,82,36,82,5,1,45.03,124,118,129.0,138.17,165.12,128
2024-01-09 05:00:00,128,5,1,0,1,2,Winter,0,0,0,Night,25,11,10,5,32,0.587,128,90,36,82,36,82,5,0,44.48,130,122,128.33,133.33,165.62,163
2024-01-09 06:00:00,163,6,1,0,1,2,Winter,0,0,0,Night,31,13,20,5,32,0.748,163,55,36,82,36,82,3,1,53.61,128,157,127.33,129.33,165.88,156
2024-01-09 07:00:00,156,7,1,0,1,2,Winter,0,0,0,Morning,31,13,17,6,35,0.716,156,62,42,96,42,96,3,5,53.29,163,160,140.33,134.67,166.12,196
2024-01-09 08:00:00,196,8,1,0,1,2,Winter,0,0,0,Morning,45,19,20,15,68,0.899,196,22,42,96,42,96,21,3,83.19,156,192,149.0,138.67,165.96,207
2024-01-09 09:00:00,207,9,1,0,1,2,Winter,0,0,0,Morning,49,21,19,15,70,0.92,201,17,42,96,42,96,20,5,84.2,196,199,171.67,149.5,166.12,206
2024-01-09 10:00:00,206,10,1,0,1,2,Winter,0,0,0,Morning,47,20,17,15,70,0.92,201,17,42,96,42,96,17,5,83.45,207,197,186.33,163.33,166.46,207
2024-01-09 11:00:00,207,11,1,0,1,2,Winter,0,0,0,Morning,51,22,19,16,72,0.92,201,17,42,96,42,96,20,5,85.8,206,200,203.0,176.0,166.83,199
2024-01-09 12:00:00,199,12,1,0,1,2,Winter,0,0,0,Morning,48,21,17,14,66,0.913,199,19,42,96,42,96,20,3,82.17,207,206,206.67,189.17,167.12,184
2024-01-09 13:00:00,184,13,1,0,1,2,Winter,0,0,0,Morning,31,13,19,8,44,0.844,184,34,42,96,42,96,21,3,68.69,199,185,204.0,195.17,166.83,199
2024-01-09 14:00:00,199,14,1,0,1,2,Winter,0,0,0,Morning,35,15,17,11,58,0.913,199,19,42,96,42,96,23,3,78.12,184,183,196.67,199.83,166.79,182
2024-01-09 15:00:00,182,15,1,0,1,2,Winter,0,0,0,Evening,32,14,17,7,40,0.835,182,36,42,96,42,96,23,4,67.04,199,181,194.0,200.33,167.46,185
2024-01-09 16:00:00,185,16,1,0,1,2,Winter,0,0,0,Evening,34,15,33,8,44,0.849,185,33,42,96,42,96,18,4,68.22,182,188,188.33,196.17,167.5,169
2024-01-09 17:00:00,169,17,1,0,1,2,Winter,0,0,0,Evening,27,12,31,5,32,0.775,169,49,42,96,42,96,5,3,55.76,185,163,188.67,192.67,167.38,171
2024-01-09 18:00:00,171,18,1,0,1,2,Winter,0,0,0,Evening,28,12,29,5,32,0.784,171,47,42,96,42,96,3,1,55.81,169,172,178.67,186.33,167.62,175
2024-01-09 19:00:00,175,19,1,0,1,2,Winter,0,0,0,Evening,33,14,29,6,35,0.803,175,43,42,96,42,96,3,1,58.52,171,170,175.0,181.67,167.58,177
2024-01-09 20:00:00,177,20,1,0,1,2,Winter,0,0,0,Evening,34,15,28,8,41,0.812,177,41,42,96,42,96,4,1,62.52,175,177,171.67,180.17,167.79,158
2024-01-09 21:00:00,158,21,1,0,1,2,Winter,0,0,0,Evening,28,12,18,4,29,0.725,158,60,42,96,42,96,6,1,51.39,177,164,174.33,176.5,167.79,160
2024-01-09 22:00:00,160,22,1,0,1,2,Winter,0,0,0,Evening,30,13,18,8,40,0.734,160,58,42,96,42,96,5,1,58.09,158,159,170.0,172.5,167.54,156
2024-01-09 23:00:00,156,23,1,0,1,2,Winter,0,0,0,Night,30,13,19,5,32,0.716,156,62,36,82,36,82,4,2,51.94,160,152,165.0,168.33,167.58,128
2024-01-10 00:00:00,128,0,2,0,1,2,Winter,0,0,0,Night,26,11,13,7,38,0.587,128,90,36,82,36,82,4,1,47.43,156,131,158.0,166.17,167.75,125
2024-01-10 01:00:00,125,1,2,0,1,2,Winter,0,0,0,Night,21,9,12,3,26,0.58,126,92,36,82,36,82,4,2,40.6,128,132,148.0,159.0,167.62,127
2024-01-10 02:00:00,127,2,2,0,1,2,Winter,0,0,0,Night,23,10,15,5,32,0.583,127,91,36,82,36,82,3,0,43.7,125,131,136.33,150.67,167.33,126
2024-01-10 03:00:00,126,3,2,0,1,2,Winter,0,0,0,Night,21,9,8,4,29,0.58,126,92,36,82,36,82,7,1,42.95,127,124,126.67,142.33,167.17,126
2024-01-10 04:00:00,126,4,2,0,1,2,Winter,0,0,0,Night,22,9,12,3,26,0.58,126,92,36,82,36,82,4,1,40.6,126,130,126.0,137.0,167.25,130
2024-01-10 05:00:00,130,5,2,0,1,2,Winter,0,0,0,Night,26,11,15,6,35,0.596,130,88,36,82,36,82,1,0,45.63,126,128,126.33,131.33,167.08,151
2024-01-10 06:00:00,151,6,2,0,1,2,Winter,0,0,0,Night,30,13,16,7,38,0.693,151,67,36,82,36,82,4,2,53.76,130,163,127.33,127.0,167.17,152
2024-01-10 07:00:00,152,7,2,0,1,2,Winter,0,0,0,Morning,25,11,15,4,29,0.697,152,66,42,96,42,96,5,5,49.48,151,156,135.67,130.83,166.67,192
2024-01-10 08:00:00,192,8,2,0,1,2,Winter,0,0,0,Morning,43,18,21,14,64,0.881,192,26,42,96,42,96,19,4,79.99,152,196,144.33,135.33,166.5,201
2024-01-10 09:00:00,201,9,2,0,1,2,Winter,0,0,0,Morning,46,20,19,14,67,0.92,201,17,42,96,42,96,17,4,81.85,192,207,165.0,146.17,166.33,207
2024-01-10 10:00:00,207,10,2,0,1,2,Winter,0,0,0,Morning,47,20,19,15,70,0.92,201,17,42,96,42,96,20,2,84.2,201,206,181.67,158.67,166.08,197
2024-01-10 11:00:00,197,11,2,0,1,2,Winter,0,0,0,Morning,48,21,21,14,65,0.904,197,21,42,96,42,96,19,3,81.37,207,207,200.0,172.17,166.12,195
2024-01-10 12:00:00,195,12,2,0,1,2,Winter,0,0,0,Morning,45,19,17,14,65,0.894,195,23,42,96,42,96,18,4,80.57,197,199,201.67,183.33,165.71,178
2024-01-10 13:00:00,178,13,2,0,1,2,Winter,0,0,0,Morning,34,15,17,7,39,0.817,178,40,42,96,42,96,18,5,64.69,195,184,199.67,190.67,165.54,187
2024-01-10 14:00:00,187,14,2,0,1,2,Winter,0,0,0,Morning,38,16,18,10,51,0.858,187,31,42,96,42,96,19,4,72.22,178,199,190.0,195.0,165.29,185
2024-01-10 15:00:00,185,15,2,0,1,2,Winter,0,0,0,Evening,32,14,19,8,44,0.849,185,33,42,96,42,96,22,4,69.22,187,182,186.67,194.17,164.79,184
2024-01-10 16:00:00,184,16,2,0,1,2,Winter,0,0,0,Evening,36,15,33,8,44,0.844,184,34,42,96,42,96,22,6,68.94,185,185,183.33,191.5,164.92,173
2024-01-10 17:00:00,173,17,2,0,1,2,Winter,0,0,0,Evening,32,14,30,6,35,0.794,173,45,42,96,42,96,3,3,57.96,184,169,185.33,187.67,164.88,164
2024-01-10 18:00:00,164,18,2,0,1,2,Winter,0,0,0,Evening,29,12,29,6,35,0.752,164,54,42,96,42,96,3,1,55.49,173,171,180.67,183.67,165.04,173
2024-01-10 19:00:00,173,19,2,0,1,2,Winter,0,0,0,Evening,31,13,28,6,35,0.794,173,45,42,96,42,96,5,1,58.46,164,175,173.67,178.5,164.75,169
2024-01-10 20:00:00,169,20,2,0,1,2,Winter,0,0,0,Evening,30,13,31,7,38,0.775,169,49,42,96,42,96,2,1,58.21,173,177,170.0,177.67,164.67,155
2024-01-10 21:00:00,155,21,2,0,1,2,Winter,0,0,0,Evening,26,11,15,6,35,0.711,155,63,42,96,42,96,4,1,53.26,169,158,168.67,174.67,164.33,158
2024-01-10 22:00:00,158,22,2,0,1,2,Winter,0,0,0,Evening,28,12,16,5,32,0.725,158,60,42,96,42,96,6,1,52.99,155,160,165.67,169.67,164.21,153
2024-01-10 23:00:00,153,23,2,0,1,2,Winter,0,0,0,Night,25,11,14,3,26,0.702,153,65,36,82,36,82,2,2,47.41,158,156,160.67,165.33,164.12,119
2024-01-11 00:00:00,119,0,3,0,1,2,Winter,0,0,0,Night,21,9,14,5,32,0.58,126,92,36,82,36,82,6,0,44.3,153,128,155.33,162.0,164.0,117
2024-01-11 01:00:00,117,1,3,0,1,2,Winter,0,0,0,Night,21,9,13,4,29,0.58,126,92,36,82,36,82,5,1,42.45,119,125,143.33,154.5,163.62,114
2024-01-11 02:00:00,114,2,3,0,1,2,Winter,0,0,0,Night,23,10,9,4,29,0.58,126,92,36,82,36,82,8,1,43.2,117,127,129.67,145.17,163.29,122
2024-01-11 03:00:00,122,3,3,0,1,2,Winter,0,0,0,Night,21,9,11,2,24,0.58,126,92,36,82,36,82,6,1,39.5,114,126,116.67,136.0,162.75,114
2024-01-11 04:00:00,114,4,3,0,1,2,Winter,0,0,0,Night,22,9,11,4,29,0.58,126,92,36,82,36,82,3,1,41.95,122,126,117.67,130.5,162.58,124
2024-01-11 05:00:00,124,5,3,0,1,2,Winter,0,0,0,Night,26,11,9,5,32,0.58,126,92,36,82,36,82,3,1,43.55,114,130,116.67,123.17,162.08,157
2024-01-11 06:00:00,157,6,3,0,1,2,Winter,0,0,0,Night,30,13,14,7,38,0.72,157,61,36,82,36,82,5,1,55.66,124,151,120.0,118.33,161.83,143
2024-01-11 07:00:00,143,7,3,0,1,2,Winter,0,0,0,Morning,26,11,15,5,32,0.656,143,75,42,96,42,96,2,5,47.86,157,152,131.67,124.67,162.08,184
2024-01-11 08:00:00,184,8,3,0,1,2,Winter,0,0,0,Morning,41,18,15,12,55,0.844,184,34,42,96,42,96,23,4,75.59,143,192,141.33,129.0,161.71,195
2024-01-11 09:00:00,195,9,3,0,1,2,Winter,0,0,0,Morning,47,20,20,15,68,0.894,195,23,42,96,42,96,17,3,81.92,184,201,161.33,140.67,161.38,188
2024-01-11 10:00:00,188,10,3,0,1,2,Winter,0,0,0,Morning,40,17,18,10,51,0.862,188,30,42,96,42,96,17,4,71.99,195,207,174.0,152.83,161.12,189
2024-01-11 11:00:00,189,11,3,0,1,2,Winter,0,0,0,Morning,45,19,24,11,54,0.867,189,29,42,96,42,96,23,4,75.37,188,197,189.0,165.17,160.33,199
2024-01-11 12:00:00,199,12,3,0,1,2,Winter,0,0,0,Morning,50,22,17,14,66,0.913,199,19,42,96,42,96,19,5,81.92,189,195,190.67,176.0,160.0,179
2024-01-11 13:00:00,179,13,3,0,1,2,Winter,0,0,0,Morning,36,15,20,7,39,0.821,179,39,42,96,42,96,23,5,66.22,199,178,192.0,183.0,160.17,180
2024-01-11 14:00:00,180,14,3,0,1,2,Winter,0,0,0,Morning,31,13,19,7,40,0.826,180,38,42,96,42,96,19,3,65.49,179,187,189.0,189.0,160.21,169
2024-01-11 15:00:00,169,15,3,0,1,2,Winter,0,0,0,Evening,29,12,18,3,26,0.775,169,49,42,96,42,96,22,4,56.81,180,185,186.0,188.33,159.92,178
2024-01-11 16:00:00,178,16,3,0,1,2,Winter,0,0,0,Evening,32,14,28,8,42,0.817,178,40,42,96,42,96,20,3,66.79,169,184,176.0,184.0,159.25,157
2024-01-11 17:00:00,157,17,3,0,1,2,Winter,0,0,0,Evening,26,11,24,5,32,0.72,157,61,42,96,42,96,3,4,51.96,178,173,175.67,182.33,159.0,161
2024-01-11 18:00:00,161,18,3,0,1,2,Winter,0,0,0,Evening,31,13,26,5,32,0.739,161,57,42,96,42,96,4,2,53.31,157,164,168.0,177.0,158.33,163
2024-01-11 19:00:00,163,19,3,0,1,2,Winter,0,0,0,Evening,31,13,28,7,38,0.748,163,55,42,96,42,96,2,0,56.56,161,173,165.33,170.67,158.21,170
2024-01-11 20:00:00,170,20,3,0,1,2,Winter,0,0,0,Evening,29,12,29,5,32,0.78,170,48,42,96,42,96,5,0,56.04,163,169,160.33,168.0,157.79,143
2024-01-11 21:00:00,143,21,3,0,1,2,Winter,0,0,0,Evening,26,11,16,4,29,0.656,143,75,42,96,42,96,1,2,46.01,170,155,164.67,166.33,157.83,141
2024-01-11 22:00:00,141,22,3,0,1,2,Winter,0,0,0,Evening,24,10,16,4,29,0.647,141,77,42,96,42,96,1,3,45.46,143,158,158.67,162.0,157.33,153
2024-01-11 23:00:00,153,23,3,0,1,2,Winter,0,0,0,Night,27,12,14,4,29,0.702,153,65,36,82,36,82,4,0,49.51,141,153,151.33,155.83,156.62,119
2024-01-12 00:00:00,119,0,4,0,1,2,Winter,0,0,0,Night,23,10,16,4,29,0.58,126,92,36,82,36,82,1,2,41.45,153,119,145.67,155.17,156.62,125
2024-01-12 01:00:00,125,1,4,0,1,2,Winter,0,0,0,Night,23,10,13,6,35,0.58,126,92,36,82,36,82,5,0,45.65,119,117,137.67,148.17,156.62,117
2024-01-12 02:00:00,117,2,4,0,1,2,Winter,0,0,0,Night,20,9,11,3,26,0.58,126,92,36,82,36,82,4,0,40.6,125,114,132.33,141.83,156.96,111
2024-01-12 03:00:00,111,3,4,0,1,2,Winter,0,0,0,Night,19,8,12,3,26,0.58,126,92,36,82,36,82,2,1,40.1,117,122,120.33,133.0,157.08,110
2024-01-12 04:00:00,110,4,4,0,1,2,Winter,0,0,0,Night,16,7,12,2,24,0.58,126,92,36,82,36,82,6,1,39.5,111,114,117.67,127.67,156.62,115
2024-01-12 05:00:00,115,5,4,0,1,2,Winter,0,0,0,Night,22,9,12,2,24,0.58,126,92,36,82,36,82,3,0,38.75,110,124,112.67,122.5,156.46,151
2024-01-12 06:00:00,151,6,4,0,1,2,Winter,0,0,0,Night,26,11,17,6,35,0.693,151,67,36,82,36,82,3,3,51.91,115,157,112.0,116.17,156.08,144
2024-01-12 07:00:00,144,7,4,0,1,2,Winter,0,0,0,Morning,29,12,17,5,32,0.661,144,74,42,96,42,96,2,4,48.13,151,143,125.33,121.5,155.83,180
2024-01-12 08:00:00,180,8,4,0,1,2,Winter,0,0,0,Morning,42,18,20,11,51,0.826,180,38,42,96,42,96,21,4,72.39,144,184,136.67,124.67,155.88,190
2024-01-12 09:00:00,190,9,4,0,1,2,Winter,0,0,0,Morning,41,18,21,9,49,0.872,190,28,42,96,42,96,23,3,72.44,180,195,158.33,135.17,155.71,195
2024-01-12 10:00:00,195,10,4,0,1,2,Winter,0,0,0,Morning,44,19,15,13,62,0.894,195,23,42,96,42,96,18,3,78.97,190,188,171.33,148.33,155.5,193
2024-01-12 11:00:00,193,11,4,0,1,2,Winter,0,0,0,Morning,44,19,22,11,56,0.885,193,25,42,96,42,96,19,3,75.47,195,189,188.33,162.5,155.79,190
2024-01-12 12:00:00,190,12,4,0,1,2,Winter,0,0,0,Morning,46,20,20,12,57,0.872,190,28,42,96,42,96,19,6,76.24,193,199,192.67,175.5,155.96,168
2024-01-12 13:00:00,168,13,4,0,1,2,Winter,0,0,0,Morning,28,12,17,5,32,0.771,168,50,42,96,42,96,19,4,58.99,190,179,192.67,182.0,155.58,178
2024-01-12 14:00:00,178,14,4,0,1,2,Winter,0,0,0,Morning,34,15,16,6,36,0.817,178,40,42,96,42,96,19,5,63.34,168,180,183.67,186.0,155.12,171
2024-01-12 15:00:00,171,15,4,0,1,2,Winter,0,0,0,Evening,26,11,18,5,32,0.784,171,47,42,96,42,96,20,3,60.06,178,169,178.67,185.67,155.04,171
2024-01-12 16:00:00,171,16,4,0,1,2,Winter,0,0,0,Evening,32,14,27,5,32,0.784,171,47,42,96,42,96,21,4,60.31,171,178,172.33,182.5,155.12,160
2024-01-12 17:00:00,160,17,4,0,1,2,Winter,0,0,0,Evening,29,12,28,4,29,0.734,160,58,42,96,42,96,1,5,50.69,171,157,173.33,178.5,154.83,159
2024-01-12 18:00:00,159,18,4,0,1,2,Winter,0,0,0,Evening,28,12,29,6,35,0.729,159,59,42,96,42,96,2,2,53.86,160,161,167.33,173.0,154.96,161
2024-01-12 19:00:00,161,19,4,0,1,2,Winter,0,0,0,Evening,26,11,30,2,24,0.739,161,57,42,96,42,96,6,2,49.01,159,163,163.33,167.83,154.88,168
2024-01-12 20:00:00,168,20,4,0,1,2,Winter,0,0,0,Evening,34,15,27,6,35,0.771,168,50,42,96,42,96,2,1,56.34,161,170,160.0,166.67,154.79,143
2024-01-12 21:00:00,143,21,4,0,1,2,Winter,0,0,0,Evening,27,12,18,5,32,0.656,143,75,42,96,42,96,3,0,48.11,168,143,162.67,165.0,154.71,145
2024-01-12 22:00:00,145,22,4,0,1,2,Winter,0,0,0,Evening,27,12,12,6,35,0.665,145,73,42,96,42,96,3,0,50.26,143,141,157.33,160.33,154.71,148
2024-01-12 23:00:00,148,23,4,0,1,2,Winter,0,0,0,Night,29,12,17,4,29,0.679,148,70,36,82,36,82,2,1,47.63,145,153,152.0,156.0,154.88,96
2024-01-13 00:00:00,96,0,5,1,1,2,Winter,0,0,0,Night,19,6,12,5,32,0.58,126,92,36,82,36,82,5,1,44.05,148,119,145.33,154.0,154.67,92
2024-01-13 01:00:00,92,1,5,1,1,2,Winter,0,0,0,Night,19,6,11,5,32,0.58,126,92,36,82,36,82,2,2,43.3,96,125,129.67,143.5,153.71,91
2024-01-13 02:00:00,91,2,5,1,1,2,Winter,0,0,0,Night,17,6,8,2,24,0.58,126,92,36,82,36,82,5,1,39.25,92,117,112.0,132.0,152.33,92
2024-01-13 03:00:00,92,3,5,1,1,2,Winter,0,0,0,Night,18,6,9,3,26,0.58,126,92,36,82,36,82,3,0,40.35,91,111,93.0,119.17,151.25,88
2024-01-13 04:00:00,88,4,5,1,1,2,Winter,0,0,0,Night,18,6,7,1,21,0.58,126,92,36,82,36,82,2,1,36.9,92,110,91.67,110.67,150.46,95
2024-01-13 05:00:00,95,5,5,1,1,2,Winter,0,0,0,Night,17,6,12,4,29,0.58,126,92,36,82,36,82,4,2,42.2,88,115,90.33,101.17,149.54,123
2024-01-13 06:00:00,123,6,5,1,1,2,Winter,0,0,0,Night,20,7,14,4,29,0.58,126,92,36,82,36,82,6,1,42.7,95,151,91.67,92.33,148.71,115
2024-01-13 07:00:00,115,7,5,1,1,2,Winter,0,0,0,Morning,21,7,14,3,26,0.58,126,92,42,96,42,96,3,1,40.35,123,144,102.0,96.83,147.54,147
2024-01-13 08:00:00,147,8,5,1,1,2,Winter,0,0,0,Morning,34,12,15,4,29,0.674,147,71,42,96,42,96,9,1,49.11,115,180,111.0,100.67,146.33,153
2024-01-13 09:00:00,153,9,5,1,1,2,Winter,0,0,0,Morning,33,11,16,7,38,0.702,153,65,42,96,42,96,5,2,54.56,147,190,128.33,110.0,144.96,151
2024-01-13 10:00:00,151,10,5,1,1,2,Winter,0,0,0,Morning,29,10,14,6,35,0.693,151,67,42,96,42,96,5,0,52.41,153,195,138.33,120.17,143.42,148
2024-01-13 11:00:00,148,11,5,1,1,2,Winter,0,0,0,Morning,36,12,15,7,38,0.679,148,70,42,96,42,96,2,1,52.43,151,193,150.33,130.67,141.58,158
2024-01-13 12:00:00,158,12,5,1,1,2,Winter,0,0,0,Morning,33,11,18,7,38,0.725,158,60,42,96,42,96,8,1,56.69,148,190,150.67,139.5,139.71,131
2024-01-13 13:00:00,131,13,5,1,1,2,Winter,0,0,0,Morning,25,8,13,4,29,0.601,131,87,42,96,42,96,5,2,43.71,158,168,152.33,145.33,138.38,136
