datetime,patients,day_of_week,month,is_weekend,holiday,holiday,weather
2024-01-22 12:00:00,208,0,1,0,0,0,0
2024-01-22 13:00:00,197,0,1,0,0,0,0
2024-01-22 14:00:00,181,0,1,0,0,0,0
2024-01-22 15:00:00,188,0,1,0,0,0,0
2024-01-22 16:00:00,189,0,1,0,0,0,0
2024-01-22 17:00:00,173,0,1,0,0,0,0
2024-01-22 18:00:00,168,0,1,0,0,0,0
2024-01-22 19:00:00,174,0,1,0,0,0,0
2024-01-22 20:00:00,178,0,1,0,0,0,0
2024-01-22 21:00:00,156,0,1,0,0,0,0
2024-01-22 22:00:00,159,0,1,0,0,0,0
2024-01-22 23:00:00,157,0,1,0,0,0,0
2024-01-23 00:00:00,135,1,1,0,0,0,0
2024-01-23 01:00:00,134,1,1,0,0,0,0
2024-01-23 02:00:00,129,1,1,0,0,0,0
2024-01-23 03:00:00,125,1,1,0,0,0,0
2024-01-23 04:00:00,126,1,1,0,0,0,0
2024-01-23 05:00:00,129,1,1,0,0,0,0
2024-01-23 06:00:00,162,1,1,0,0,0,0
2024-01-23 07:00:00,159,1,1,0,0,0,0
2024-01-23 08:00:00,197,1,1,0,0,0,0
2024-01-23 09:00:00,201,1,1,0,0,0,0
2024-01-23 10:00:00,201,1,1,0,0,0,0
2024-01-23 11:00:00,203,1,1,0,0,0,0
2024-01-23 12:00:00,204,1,1,0,0,0,0
2024-01-23 13:00:00,189,1,1,0,0,0,0
2024-01-23 14:00:00,190,1,1,0,0,0,0
2024-01-23 15:00:00,189,1,1,0,0,0,0
2024-01-23 16:00:00,184,1,1,0,0,0,0
2024-01-23 17:00:00,177,1,1,0,0,0,0
2024-01-23 18:00:00,173,1,1,0,0,0,0
2024-01-23 19:00:00,177,1,1,0,0,0,0
2024-01-23 20:00:00,176,1,1,0,0,0,0
2024-01-23 21:00:00,159,1,1,0,0,0,0
2024-01-23 22:00:00,163,1,1,0,0,0,0
2024-01-23 23:00:00,158,1,1,0,0,0,0
2024-01-24 00:00:00,133,2,1,0,0,0,0
2024-01-24 01:00:00,123,2,1,0,0,0,0
2024-01-24 02:00:00,122,2,1,0,0,0,0
2024-01-24 03:00:00,119,2,1,0,0,0,0
2024-01-24 04:00:00,118,2,1,0,0,0,0
2024-01-24 05:00:00,122,2,1,0,0,0,0
2024-01-24 06:00:00,157,2,1,0,0,0,0
2024-01-24 07:00:00,143,2,1,0,0,0,0
2024-01-24 08:00:00,186,2,1,0,0,0,0
2024-01-24 09:00:00,204,2,1,0,0,0,0
2024-01-24 10:00:00,200,2,1,0,0,0,0
2024-01-24 11:00:00,208,2,1,0,0,0,0
2024-01-24 12:00:00,202,2,1,0,0,0,0
2024-01-24 13:00:00,186,2,1,0,0,0,0
2024-01-24 14:00:00,185,2,1,0,0,0,0
2024-01-24 15:00:00,187,2,1,0,0,0,0
2024-01-24 16:00:00,180,2,1,0,0,0,0
2024-01-24 17:00:00,173,2,1,0,0,0,0
2024-01-24 18:00:00,166,2,1,0,0,0,0
2024-01-24 19:00:00,167,2,1,0,0,0,0
2024-01-24 20:00:00,168,2,1,0,0,0,0
2024-01-24 21:00:00,157,2,1,0,0,0,0
2024-01-24 22:00:00,149,2,1,0,0,0,0
2024-01-24 23:00:00,162,2,1,0,0,0,0
2024-01-25 00:00:00,119,3,1,0,0,0,0
2024-01-25 01:00:00,122,3,1,0,0,0,0
2024-01-25 02:00:00,115,3,1,0,0,0,0
2024-01-25 03:00:00,124,3,1,0,0,0,0
2024-01-25 04:00:00,121,3,1,0,0,0,0
2024-01-25 05:00:00,117,3,1,0,0,0,0
2024-01-25 06:00:00,149,3,1,0,0,0,0
2024-01-25 07:00:00,146,3,1,0,0,0,0
2024-01-25 08:00:00,185,3,1,0,0,0,0
2024-01-25 09:00:00,196,3,1,0,0,0,0
2024-01-25 10:00:00,192,3,1,0,0,0,0
2024-01-25 11:00:00,193,3,1,0,0,0,0
2024-01-25 12:00:00,189,3,1,0,0,0,0
2024-01-25 13:00:00,180,3,1,0,0,0,0
2024-01-25 14:00:00,178,3,1,0,0,0,0
2024-01-25 15:00:00,180,3,1,0,0,0,0
2024-01-25 16:00:00,180,3,1,0,0,0,0
2024-01-25 17:00:00,151,3,1,0,0,0,0
2024-01-25 18:00:00,161,3,1,0,0,0,0
2024-01-25 19:00:00,166,3,1,0,0,0,0
2024-01-25 20:00:00,168,3,1,0,0,0,0
2024-01-25 21:00:00,155,3,1,0,0,0,0
2024-01-25 22:00:00,154,3,1,0,0,0,0
2024-01-25 23:00:00,150,3,1,0,0,0,0
2024-01-26 00:00:00,116,4,1,0,0,0,0
2024-01-26 01:00:00,117,4,1,0,0,0,0
2024-01-26 02:00:00,113,4,1,0,0,0,0
2024-01-26 03:00:00,112,4,1,0,0,0,0
2024-01-26 04:00:00,120,4,1,0,0,0,0
2024-01-26 05:00:00,116,4,1,0,0,0,0
2024-01-26 06:00:00,143,4,1,0,0,0,0
2024-01-26 07:00:00,146,4,1,0,0,0,0
2024-01-26 08:00:00,180,4,1,0,0,0,0
2024-01-26 09:00:00,197,4,1,0,0,0,0
2024-01-26 10:00:00,195,4,1,0,0,0,0
2024-01-26 11:00:00,190,4,1,0,0,0,0
2024-01-26 12:00:00,183,4,1,0,0,0,0
2024-01-26 13:00:00,178,4,1,0,0,0,0
2024-01-26 14:00:00,179,4,1,0,0,0,0
2024-01-26 15:00:00,179,4,1,0,0,0,0
2024-01-26 16:00:00,171,4,1,0,0,0,0
2024-01-26 17:00:00,169,4,1,0,0,0,0
2024-01-26 18:00:00,163,4,1,0,0,0,0
2024-01-26 19:00:00,158,4,1,0,0,0,0
2024-01-26 20:00:00,163,4,1,0,0,0,0
2024-01-26 21:00:00,141,4,1,0,0,0,0
2024-01-26 22:00:00,148,4,1,0,0,0,0
2024-01-26 23:00:00,147,4,1,0,0,0,0
2024-01-27 00:00:00,93,5,1,1,0,0,0
2024-01-27 01:00:00,96,5,1,1,0,0,0
2024-01-27 02:00:00,88,5,1,1,0,0,0
2024-01-27 03:00:00,93,5,1,1,0,0,0
2024-01-27 04:00:00,91,5,1,1,0,0,0
2024-01-27 05:00:00,88,5,1,1,0,0,0
2024-01-27 06:00:00,115,5,1,1,0,0,0
2024-01-27 07:00:00,114,5,1,1,0,0,0
2024-01-27 08:00:00,144,5,1,1,0,0,0
2024-01-27 09:00:00,148,5,1,1,0,0,0
2024-01-27 10:00:00,146,5,1,1,0,0,0
2024-01-27 11:00:00,150,5,1,1,0,0,0
2024-01-27 12:00:00,158,5,1,1,0,0,0
2024-01-27 13:00:00,135,5,1,1,0,0,0
2024-01-27 14:00:00,137,5,1,1,0,0,0
2024-01-27 15:00:00,133,5,1,1,0,0,0
2024-01-27 16:00:00,139,5,1,1,0,0,0
2024-01-27 17:00:00,125,5,1,1,0,0,0
2024-01-27 18:00:00,132,5,1,1,0,0,0
2024-01-27 19:00:00,124,5,1,1,0,0,0
2024-01-27 20:00:00,133,5,1,1,0,0,0
2024-01-27 21:00:00,120,5,1,1,0,0,0
2024-01-27 22:00:00,119,5,1,1,0,0,0
2024-01-27 23:00:00,115,5,1,1,0,0,0
2024-01-28 00:00:00,100,6,1,1,0,0,0
2024-01-28 01:00:00,91,6,1,1,0,0,0
2024-01-28 02:00:00,88,6,1,1,0,0,0
2024-01-28 03:00:00,100,6,1,1,0,0,0
2024-01-28 04:00:00,99,6,1,1,0,0,0
2024-01-28 05:00:00,91,6,1,1,0,0,0
2024-01-28 06:00:00,122,6,1,1,0,0,0
2024-01-28 07:00:00,120,6,1,1,0,0,0
2024-01-28 08:00:00,147,6,1,1,0,0,0
2024-01-28 09:00:00,157,6,1,1,0,0,0
2024-01-28 10:00:00,161,6,1,1,0,0,0
2024-01-28 11:00:00,157,6,1,1,0,0,0
2024-01-28 12:00:00,166,6,1,1,0,0,0
2024-01-28 13:00:00,136,6,1,1,0,0,0
2024-01-28 14:00:00,142,6,1,1,0,0,0
2024-01-28 15:00:00,139,6,1,1,0,0,0
2024-01-28 16:00:00,143,6,1,1,0,0,0
2024-01-28 17:00:00,135,6,1,1,0,0,0
2024-01-28 18:00:00,130,6,1,1,0,0,0
2024-01-28 19:00:00,135,6,1,1,0,0,0
2024-01-28 20:00:00,137,6,1,1,0,0,0
2024-01-28 21:00:00,126,6,1,1,0,0,0
2024-01-28 22:00:00,122,6,1,1,0,0,0
2024-01-28 23:00:00,121,6,1,1,0,0,0
2024-01-29 00:00:00,128,0,1,0,0,0,0
2024-01-29 01:00:00,125,0,1,0,0,0,0
2024-01-29 02:00:00,124,0,1,0,0,0,0
2024-01-29 03:00:00,123,0,1,0,0,0,0
2024-01-29 04:00:00,131,0,1,0,0,0,0
2024-01-29 05:00:00,130,0,1,0,0,0,0
2024-01-29 06:00:00,157,0,1,0,0,0,0
2024-01-29 07:00:00,158,0,1,0,0,0,0
2024-01-29 08:00:00,192,0,1,0,0,0,0
2024-01-29 09:00:00,204,0,1,0,0,0,0
2024-01-29 10:00:00,203,0,1,0,0,0,0
2024-01-29 11:00:00,195,0,1,0,0,0,0
2024-01-29 12:00:00,195,0,1,0,0,0,0
2024-01-29 13:00:00,189,0,1,0,0,0,0
2024-01-29 14:00:00,187,0,1,0,0,0,0
2024-01-29 15:00:00,177,0,1,0,0,0,0
2024-01-29 16:00:00,187,0,1,0,0,0,0
2024-01-29 17:00:00,172,0,1,0,0,0,0
2024-01-29 18:00:00,176,0,1,0,0,0,0
2024-01-29 19:00:00,172,0,1,0,0,0,0
2024-01-29 20:00:00,166,0,1,0,0,0,0
2024-01-29 21:00:00,164,0,1,0,0,0,0
2024-01-29 22:00:00,154,0,1,0,0,0,0
2024-01-29 23:00:00,153,0,1,0,0,0,0
2024-01-30 00:00:00,128,1,1,0,0,0,0
2024-01-30 01:00:00,123,1,1,0,0,0,0
2024-01-30 02:00:00,128,1,1,0,0,0,0
2024-01-30 03:00:00,124,1,1,0,0,0,0
2024-01-30 04:00:00,131,1,1,0,0,0,0
2024-01-30 05:00:00,122,1,1,0,0,0,0
2024-01-30 06:00:00,164,1,1,0,0,0,0
2024-01-30 07:00:00,156,1,1,0,0,0,0
2024-01-30 08:00:00,196,1,1,0,0,0,0
2024-01-30 09:00:00,200,1,1,0,0,0,0
2024-01-30 10:00:00,196,1,1,0,0,0,0
2024-01-30 11:00:00,203,1,1,0,0,0,0
2024-01-30 12:00:00,210,1,1,0,0,0,0
2024-01-30 13:00:00,186,1,1,0,0,0,0
2024-01-30 14:00:00,185,1,1,0,0,0,0
2024-01-30 15:00:00,191,1,1,0,0,0,0
2024-01-30 16:00:00,186,1,1,0,0,0,0
2024-01-30 17:00:00,176,1,1,0,0,0,0
2024-01-30 18:00:00,173,1,1,0,0,0,0
2024-01-30 19:00:00,174,1,1,0,0,0,0
2024-01-30 20:00:00,170,1,1,0,0,0,0
2024-01-30 21:00:00,163,1,1,0,0,0,0
2024-01-30 22:00:00,154,1,1,0,0,0,0
2024-01-30 23:00:00,154,1,1,0,0,0,0
2024-01-31 00:00:00,125,2,1,0,0,0,0
2024-01-31 01:00:00,121,2,1,0,0,0,0
2024-01-31 02:00:00,124,2,1,0,0,0,0
2024-01-31 03:00:00,126,2,1,0,0,0,0
2024-01-31 04:00:00,128,2,1,0,0,0,0
2024-01-31 05:00:00,118,2,1,0,0,0,0
2024-01-31 06:00:00,162,2,1,0,0,0,0
2024-01-31 07:00:00,160,2,1,0,0,0,0
2024-01-31 08:00:00,194,2,1,0,0,0,0
2024-01-31 09:00:00,203,2,1,0,0,0,0
2024-01-31 10:00:00,193,2,1,0,0,0,0
2024-01-31 11:00:00,204,2,1,0,0,0,0
2024-01-31 12:00:00,198,2,1,0,0,0,0
2024-01-31 13:00:00,186,2,1,0,0,0,0
2024-01-31 14:00:00,183,2,1,0,0,0,0
2024-01-31 15:00:00,179,2,1,0,0,0,0
2024-01-31 16:00:00,183,2,1,0,0,0,0
2024-01-31 17:00:00,163,2,1,0,0,0,0
2024-01-31 18:00:00,169,2,1,0,0,0,0
2024-01-31 19:00:00,166,2,1,0,0,0,0
2024-01-31 20:00:00,172,2,1,0,0,0,0
2024-01-31 21:00:00,158,2,1,0,0,0,0
2024-01-31 22:00:00,154,2,1,0,0,0,0
2024-01-31 23:00:00,152,2,1,0,0,0,0
2024-02-01 00:00:00,120,3,2,0,0,0,0
2024-02-01 01:00:00,122,3,2,0,0,0,0
2024-02-01 02:00:00,117,3,2,0,0,0,0
2024-02-01 03:00:00,121,3,2,0,0,0,0
2024-02-01 04:00:00,123,3,2,0,0,0,0
2024-02-01 05:00:00,120,3,2,0,0,0,0
2024-02-01 06:00:00,147,3,2,0,0,0,0
2024-02-01 07:00:00,143,3,2,0,0,0,0
2024-02-01 08:00:00,182,3,2,0,0,0,0
2024-02-01 09:00:00,189,3,2,0,0,0,0
2024-02-01 10:00:00,196,3,2,0,0,0,0
2024-02-01 11:00:00,186,3,2,0,0,0,0
2024-02-01 12:00:00,197,3,2,0,0,0,0
2024-02-01 13:00:00,170,3,2,0,0,0,0
2024-02-01 14:00:00,175,3,2,0,0,0,0
2024-02-01 15:00:00,170,3,2,0,0,0,0
2024-02-01 16:00:00,168,3,2,0,0,0,0
2024-02-01 17:00:00,169,3,2,0,0,0,0
2024-02-01 18:00:00,165,3,2,0,0,0,0
2024-02-01 19:00:00,163,3,2,0,0,0,0
2024-02-01 20:00:00,160,3,2,0,0,0,0
2024-02-01 21:00:00,151,3,2,0,0,0,0
2024-02-01 22:00:00,145,3,2,0,0,0,0
2024-02-01 23:00:00,147,3,2,0,0,0,0
2024-02-02 00:00:00,116,4,2,0,0,0,0
2024-02-02 01:00:00,116,4,2,0,0,0,0
2024-02-02 02:00:00,113,4,2,0,0,0,0
2024-02-02 03:00:00,117,4,2,0,0,0,0
2024-02-02 04:00:00,115,4,2,0,0,0,0
2024-02-02 05:00:00,107,4,2,0,0,0,0
2024-02-02 06:00:00,141,4,2,0,0,0,0
2024-02-02 07:00:00,140,4,2,0,0,0,0
2024-02-02 08:00:00,173,4,2,0,0,0,0
2024-02-02 09:00:00,190,4,2,0,0,0,0
2024-02-02 10:00:00,193,4,2,0,0,0,0
2024-02-02 11:00:00,184,4,2,0,0,0,0
2024-02-02 12:00:00,195,4,2,0,0,0,0
2024-02-02 13:00:00,173,4,2,0,0,0,0
2024-02-02 14:00:00,174,4,2,0,0,0,0
2024-02-02 15:00:00,169,4,2,0,0,0,0
2024-02-02 16:00:00,176,4,2,0,0,0,0
2024-02-02 17:00:00,161,4,2,0,0,0,0
2024-02-02 18:00:00,161,4,2,0,0,0,0
2024-02-02 19:00:00,157,4,2,0,0,0,0
2024-02-02 20:00:00,162,4,2,0,0,0,0
2024-02-02 21:00:00,143,4,2,0,0,0,0
2024-02-02 22:00:00,138,4,2,0,0,0,0
2024-02-02 23:00:00,143,4,2,0,0,0,0
2024-02-03 00:00:00,91,5,2,1,0,0,0
2024-02-03 01:00:00,93,5,2,1,0,0,0
2024-02-03 02:00:00,95,5,2,1,0,0,0
2024-02-03 03:00:00,91,5,2,1,0,0,0
2024-02-03 04:00:00,90,5,2,1,0,0,0
2024-02-03 05:00:00,88,5,2,1,0,0,0
2024-02-03 06:00:00,121,5,2,1,0,0,0
2024-02-03 07:00:00,117,5,2,1,0,0,0
2024-02-03 08:00:00,146,5,2,1,0,0,0
2024-02-03 09:00:00,150,5,2,1,0,0,0
2024-02-03 10:00:00,153,5,2,1,0,0,0
2024-02-03 11:00:00,151,5,2,1,0,0,0
2024-02-03 12:00:00,145,5,2,1,0,0,0
2024-02-03 13:00:00,136,5,2,1,0,0,0
2024-02-03 14:00:00,139,5,2,1,0,0,0
2024-02-03 15:00:00,134,5,2,1,0,0,0
2024-02-03 16:00:00,135,5,2,1,0,0,0
2024-02-03 17:00:00,128,5,2,1,0,0,0
2024-02-03 18:00:00,129,5,2,1,0,0,0
2024-02-03 19:00:00,126,5,2,1,0,0,0
2024-02-03 20:00:00,127,5,2,1,0,0,0
2024-02-03 21:00:00,112,5,2,1,0,0,0
2024-02-03 22:00:00,121,5,2,1,0,0,0
2024-02-03 23:00:00,112,5,2,1,0,0,0
2024-02-04 00:00:00,94,6,2,1,0,0,0
2024-02-04 01:00:00,98,6,2,1,0,0,0
2024-02-04 02:00:00,94,6,2,1,0,0,0
2024-02-04 03:00:00,95,6,2,1,0,0,0
2024-02-04 04:00:00,90,6,2,1,0,0,0
2024-02-04 05:00:00,91,6,2,1,0,0,0
2024-02-04 06:00:00,118,6,2,1,0,0,0
2024-02-04 07:00:00,134,6,2,1,0,0,0
2024-02-04 08:00:00,151,6,2,1,0,0,0
2024-02-04 09:00:00,157,6,2,1,0,0,0
2024-02-04 10:00:00,160,6,2,1,0,0,0
2024-02-04 11:00:00,158,6,2,1,0,0,0
2024-02-04 12:00:00,160,6,2,1,0,0,0
2024-02-04 13:00:00,146,6,2,1,0,0,0
2024-02-04 14:00:00,140,6,2,1,0,0,0
2024-02-04 15:00:00,143,6,2,1,0,0,0
2024-02-04 16:00:00,139,6,2,1,0,0,0
2024-02-04 17:00:00,132,6,2,1,0,0,0
2024-02-04 18:00:00,137,6,2,1,0,0,0
2024-02-04 19:00:00,123,6,2,1,0,0,0
2024-02-04 20:00:00,138,6,2,1,0,0,0
2024-02-04 21:00:00,115,6,2,1,0,0,0
2024-02-04 22:00:00,122,6,2,1,0,0,0
2024-02-04 23:00:00,122,6,2,1,0,0,0
2024-02-05 00:00:00,131,0,2,0,0,0,0
2024-02-05 01:00:00,124,0,2,0,0,0,0
2024-02-05 02:00:00,132,0,2,0,0,0,0
2024-02-05 03:00:00,129,0,2,0,0,0,0
2024-02-05 04:00:00,129,0,2,0,0,0,0
2024-02-05 05:00:00,121,0,2,0,0,0,0
2024-02-05 06:00:00,158,0,2,0,0,0,0
2024-02-05 07:00:00,152,0,2,0,0,0,0
2024-02-05 08:00:00,189,0,2,0,0,0,0
2024-02-05 09:00:00,208,0,2,0,0,0,0
2024-02-05 10:00:00,206,0,2,0,0,0,0
2024-02-05 11:00:00,199,0,2,0,0,0,0
2024-02-05 12:00:00,202,0,2,0,0,0,0
2024-02-05 13:00:00,189,0,2,0,0,0,0
2024-02-05 14:00:00,180,0,2,0,0,0,0
2024-02-05 15:00:00,191,0,2,0,0,0,0
2024-02-05 16:00:00,187,0,2,0,0,0,0
2024-02-05 17:00:00,177,0,2,0,0,0,0
2024-02-05 18:00:00,170,0,2,0,0,0,0
2024-02-05 19:00:00,178,0,2,0,0,0,0
2024-02-05 20:00:00,168,0,2,0,0,0,0
2024-02-05 21:00:00,152,0,2,0,0,0,0
2024-02-05 22:00:00,147,0,2,0,0,0,0
2024-02-05 23:00:00,156,0,2,0,0,0,0
2024-02-06 00:00:00,133,1,2,0,0,0,0
2024-02-06 01:00:00,118,1,2,0,0,0,0
2024-02-06 02:00:00,128,1,2,0,0,0,0
2024-02-06 03:00:00,124,1,2,0,0,0,0
2024-02-06 04:00:00,135,1,2,0,0,0,0
2024-02-06 05:00:00,121,1,2,0,0,0,0
2024-02-06 06:00:00,165,1,2,0,0,0,0
2024-02-06 07:00:00,158,1,2,0,0,0,0
2024-02-06 08:00:00,196,1,2,0,0,0,0
2024-02-06 09:00:00,199,1,2,0,0,0,0
2024-02-06 10:00:00,205,1,2,0,0,0,0
2024-02-06 11:00:00,206,1,2,0,0,0,0
2024-02-06 12:00:00,209,1,2,0,0,0,0
2024-02-06 13:00:00,188,1,2,0,0,0,0
2024-02-06 14:00:00,182,1,2,0,0,0,0
2024-02-06 15:00:00,187,1,2,0,0,0,0
2024-02-06 16:00:00,192,1,2,0,0,0,0
2024-02-06 17:00:00,172,1,2,0,0,0,0
2024-02-06 18:00:00,169,1,2,0,0,0,0
2024-02-06 19:00:00,180,1,2,0,0,0,0
2024-02-06 20:00:00,174,1,2,0,0,0,0
2024-02-06 21:00:00,165,1,2,0,0,0,0
2024-02-06 22:00:00,162,1,2,0,0,0,0
2024-02-06 23:00:00,161,1,2,0,0,0,0
2024-02-07 00:00:00,129,2,2,0,0,0,0
2024-02-07 01:00:00,118,2,2,0,0,0,0
2024-02-07 02:00:00,123,2,2,0,0,0,0
2024-02-07 03:00:00,136,2,2,0,0,0,0
2024-02-07 04:00:00,126,2,2,0,0,0,0
2024-02-07 05:00:00,128,2,2,0,0,0,0
2024-02-07 06:00:00,153,2,2,0,0,0,0
2024-02-07 07:00:00,153,2,2,0,0,0,0
2024-02-07 08:00:00,193,2,2,0,0,0,0
2024-02-07 09:00:00,203,2,2,0,0,0,0
2024-02-07 10:00:00,206,2,2,0,0,0,0
2024-02-07 11:00:00,207,2,2,0,0,0,0
2024-02-07 12:00:00,203,2,2,0,0,0,0
2024-02-07 13:00:00,186,2,2,0,0,0,0
2024-02-07 14:00:00,178,2,2,0,0,0,0
2024-02-07 15:00:00,187,2,2,0,0,0,0
2024-02-07 16:00:00,182,2,2,0,0,0,0
2024-02-07 17:00:00,160,2,2,0,0,0,0
2024-02-07 18:00:00,171,2,2,0,0,0,0
2024-02-07 19:00:00,162,2,2,0,0,0,0
2024-02-07 20:00:00,167,2,2,0,0,0,0
2024-02-07 21:00:00,153,2,2,0,0,0,0
2024-02-07 22:00:00,153,2,2,0,0,0,0
2024-02-07 23:00:00,146,2,2,0,0,0,0
2024-02-08 00:00:00,110,3,2,0,0,0,0
2024-02-08 01:00:00,123,3,2,0,0,0,0
2024-02-08 02:00:00,122,3,2,0,0,0,0
2024-02-08 03:00:00,120,3,2,0,0,0,0
2024-02-08 04:00:00,117,3,2,0,0,0,0
2024-02-08 05:00:00,122,3,2,0,0,0,0
2024-02-08 06:00:00,144,3,2,0,0,0,0
2024-02-08 07:00:00,152,3,2,0,0,0,0
2024-02-08 08:00:00,184,3,2,0,0,0,0
2024-02-08 09:00:00,195,3,2,0,0,0,0
2024-02-08 10:00:00,193,3,2,0,0,0,0
2024-02-08 11:00:00,189,3,2,0,0,0,0
2024-02-08 12:00:00,193,3,2,0,0,0,0
2024-02-08 13:00:00,179,3,2,0,0,0,0
2024-02-08 14:00:00,174,3,2,0,0,0,0
2024-02-08 15:00:00,176,3,2,0,0,0,0
2024-02-08 16:00:00,176,3,2,0,0,0,0
2024-02-08 17:00:00,168,3,2,0,0,0,0
2024-02-08 18:00:00,164,3,2,0,0,0,0
2024-02-08 19:00:00,163,3,2,0,0,0,0
2024-02-08 20:00:00,155,3,2,0,0,0,0
2024-02-08 21:00:00,150,3,2,0,0,0,0
2024-02-08 22:00:00,149,3,2,0,0,0,0
2024-02-08 23:00:00,150,3,2,0,0,0,0
2024-02-09 00:00:00,118,4,2,0,0,0,0
2024-02-09 01:00:00,114,4,2,0,0,0,0
2024-02-09 02:00:00,105,4,2,0,0,0,0
2024-02-09 03:00:00,120,4,2,0,0,0,0
2024-02-09 04:00:00,116,4,2,0,0,0,0
2024-02-09 05:00:00,117,4,2,0,0,0,0
2024-02-09 06:00:00,140,4,2,0,0,0,0
2024-02-09 07:00:00,148,4,2,0,0,0,0
2024-02-09 08:00:00,178,4,2,0,0,0,0
2024-02-09 09:00:00,191,4,2,0,0,0,0
2024-02-09 10:00:00,194,4,2,0,0,0,0
2024-02-09 11:00:00,186,4,2,0,0,0,0
2024-02-09 12:00:00,190,4,2,0,0,0,0
2024-02-09 13:00:00,170,4,2,0,0,0,0
2024-02-09 14:00:00,167,4,2,0,0,0,0
2024-02-09 15:00:00,177,4,2,0,0,0,0
2024-02-09 16:00:00,169,4,2,0,0,0,0
2024-02-09 17:00:00,163,4,2,0,0,0,0
2024-02-09 18:00:00,163,4,2,0,0,0,0
2024-02-09 19:00:00,163,4,2,0,0,0,0
2024-02-09 20:00:00,165,4,2,0,0,0,0
2024-02-09 21:00:00,143,4,2,0,0,0,0
2024-02-09 22:00:00,138,4,2,0,0,0,0
2024-02-09 23:00:00,140,4,2,0,0,0,0
2024-02-10 00:00:00,82,5,2,1,0,0,0
2024-02-10 01:00:00,94,5,2,1,0,0,0
2024-02-10 02:00:00,90,5,2,1,0,0,0
2024-02-10 03:00:00,95,5,2,1,0,0,0
2024-02-10 04:00:00,90,5,2,1,0,0,0
2024-02-10 05:00:00,94,5,2,1,0,0,0
2024-02-10 06:00:00,119,5,2,1,0,0,0
2024-02-10 07:00:00,111,5,2,1,0,0,0
2024-02-10 08:00:00,144,5,2,1,0,0,0
2024-02-10 09:00:00,152,5,2,1,0,0,0
2024-02-10 10:00:00,152,5,2,1,0,0,0
2024-02-10 11:00:00,156,5,2,1,0,0,0
2024-02-10 12:00:00,147,5,2,1,0,0,0
2024-02-10 13:00:00,133,5,2,1,0,0,0
2024-02-10 14:00:00,138,5,2,1,0,0,0
2024-02-10 15:00:00,142,5,2,1,0,0,0
2024-02-10 16:00:00,137,5,2,1,0,0,0
2024-02-10 17:00:00,128,5,2,1,0,0,0
2024-02-10 18:00:00,124,5,2,1,0,0,0
2024-02-10 19:00:00,131,5,2,1,0,0,0
2024-02-10 20:00:00,124,5,2,1,0,0,0
2024-02-10 21:00:00,120,5,2,1,0,0,0
2024-02-10 22:00:00,113,5,2,1,0,0,0
2024-02-10 23:00:00,118,5,2,1,0,0,0
2024-02-11 00:00:00,96,6,2,1,0,0,0
2024-02-11 01:00:00,96,6,2,1,0,0,0
2024-02-11 02:00:00,98,6,2,1,0,0,0
2024-02-11 03:00:00,91,6,2,1,0,0,0
2024-02-11 04:00:00,99,6,2,1,0,0,0
2024-02-11 05:00:00,92,6,2,1,0,0,0
2024-02-11 06:00:00,118,6,2,1,0,0,0
2024-02-11 07:00:00,123,6,2,1,0,0,0
2024-02-11 08:00:00,147,6,2,1,0,0,0
2024-02-11 09:00:00,157,6,2,1,0,0,0
2024-02-11 10:00:00,157,6,2,1,0,0,0
2024-02-11 11:00:00,151,6,2,1,0,0,0
2024-02-11 12:00:00,153,6,2,1,0,0,0
2024-02-11 13:00:00,141,6,2,1,0,0,0
2024-02-11 14:00:00,142,6,2,1,0,0,0
2024-02-11 15:00:00,141,6,2,1,0,0,0
2024-02-11 16:00:00,140,6,2,1,0,0,0
2024-02-11 17:00:00,129,6,2,1,0,0,0
2024-02-11 18:00:00,132,6,2,1,0,0,0
2024-02-11 19:00:00,132,6,2,1,0,0,0
2024-02-11 20:00:00,126,6,2,1,0,0,0
2024-02-11 21:00:00,113,6,2,1,0,0,0
2024-02-11 22:00:00,124,6,2,1,0,0,0
2024-02-11 23:00:00,120,6,2,1,0,0,0
2024-02-12 00:00:00,130,0,2,0,0,0,0
2024-02-12 01:00:00,130,0,2,0,0,0,0
2024-02-12 02:00:00,124,0,2,0,0,0,0
2024-02-12 03:00:00,125,0,2,0,0,0,0
2024-02-12 04:00:00,132,0,2,0,0,0,0
2024-02-12 05:00:00,128,0,2,0,0,0,0
2024-02-12 06:00:00,161,0,2,0,0,0,0
2024-02-12 07:00:00,157,0,2,0,0,0,0
2024-02-12 08:00:00,193,0,2,0,0,0,0
2024-02-12 09:00:00,201,0,2,0,0,0,0
2024-02-12 10:00:00,203,0,2,0,0,0,0
2024-02-12 11:00:00,199,0,2,0,0,0,0
2024-02-12 12:00:00,200,0,2,0,0,0,0
2024-02-12 13:00:00,182,0,2,0,0,0,0
2024-02-12 14:00:00,184,0,2,0,0,0,0
2024-02-12 15:00:00,185,0,2,0,0,0,0
2024-02-12 16:00:00,187,0,2,0,0,0,0
2024-02-12 17:00:00,173,0,2,0,0,0,0
2024-02-12 18:00:00,177,0,2,0,0,0,0
2024-02-12 19:00:00,165,0,2,0,0,0,0
2024-02-12 20:00:00,166,0,2,0,0,0,0
2024-02-12 21:00:00,159,0,2,0,0,0,0
2024-02-12 22:00:00,155,0,2,0,0,0,0
2024-02-12 23:00:00,161,0,2,0,0,0,0
2024-02-13 00:00:00,128,1,2,0,0,0,0
