datetime,patients,day_of_week,day_of_week_name,month,is_weekend,holiday,holiday_name,weather,weather_type,weather_severity,hospital capacity,is_capped,is_emergency,emergency_spike,is_outbreak,outbreak_intensity,is_staff_shortage,staff_shortage_impact,scenario_primary,scenario_code,y_patients_t_plus_1,y_patients_t_plus_24,hour,season,week_of_year,shift_period,is_holiday,is_holiday_or_event,event_flag,arrivals,admissions,discharges,transfers,emergency_arrivals,elective_arrivals,waiting_patients,avg_wait_time_minutes,occupancy_rate,bed_occupancy,occupied_beds,available_beds,available_doctors,available_nurses,staff_on_duty,doctor_shortage,nurse_shortage,bed_shortage,appointments_count,or_bookings_count,delayed_discharge_count,department_pressure_score,er_pressure_score,doctors_available,nurses_available,lag_1,lag_24,roll_mean_3,roll_mean_6,roll_mean_24,predicted_patients_next_hour
2024-01-04 04:00:00,118,3,Thursday,1,0,0,No Holiday,2,Cold/Flu Season,1,218,0,0,0,0,1,0,0,Normal Operations,0,119,111,4,Winter,1,Night,0,0,0,21,9,12,1,8,13,5,32,0.58,0.58,126,92,36,82,118,0,0,32,4,0,0,43.8,49.06,36,82,116,119,115.67,130.33,162.21,119
2024-01-04 05:00:00,119,3,Thursday,1,0,0,No Holiday,2,Cold/Flu Season,1,218,0,0,0,0,1,0,0,Normal Operations,0,148,114,5,Winter,1,Night,0,0,0,23,10,11,1,9,14,3,26,0.58,0.58,126,92,36,82,118,0,0,33,2,2,0,40.1,44.91,36,82,118,126,114.67,123.5,162.17,148
2024-01-04 06:00:00,148,3,Thursday,1,0,0,No Holiday,2,Cold/Flu Season,1,218,0,0,0,0,1,0,0,Normal Operations,0,144,145,6,Winter,1,Night,0,0,0,23,10,14,1,9,14,5,32,0.679,0.679,148,70,36,82,118,0,0,86,2,0,0,49.23,55.14,36,82,119,159,117.67,117.5,161.88,144
2024-01-04 07:00:00,144,3,Thursday,1,0,0,No Holiday,2,Cold/Flu Season,1,218,0,0,0,0,1,0,0,Normal Operations,0,181,142,7,Winter,1,Morning,0,0,0,30,13,14,1,11,19,4,29,0.661,0.661,144,74,42,96,138,0,0,78,2,4,0,46.53,52.11,42,96,148,148,128.33,122.0,161.42,181
2024-01-04 08:00:00,181,3,Thursday,1,0,0,No Holiday,2,Cold/Flu Season,1,218,0,1,12,0,1,0,0,Emergency Surge,1,187,176,8,Winter,1,Morning,0,0,0,43,18,16,1,16,27,11,51,0.83,0.83,181,37,42,96,138,0,0,154,23,5,1,73.17,81.95,42,96,144,190,137.0,125.83,161.25,187
2024-01-04 09:00:00,187,3,Thursday,1,0,0,No Holiday,2,Cold/Flu Season,1,218,0,0,8,0,1,0,0,Normal Operations,0,187,187,9,Winter,1,Morning,0,0,0,38,16,20,1,14,24,8,45,0.858,0.858,187,31,42,96,138,0,0,166,19,5,1,69.02,77.3,42,96,181,202,157.67,137.67,160.88,187
2024-01-04 10:00:00,187,3,Thursday,1,0,0,No Holiday,2,Cold/Flu Season,1,218,0,1,15,0,1,0,0,Emergency Surge,1,198,189,10,Winter,1,Morning,0,0,0,45,19,14,2,17,28,12,56,0.858,0.858,187,31,42,96,138,0,0,166,20,3,1,75.67,84.75,42,96,187,206,170.67,149.5,160.25,198
2024-01-04 11:00:00,198,3,Thursday,1,0,0,No Holiday,2,Cold/Flu Season,1,218,1,1,15,0,1,0,0,Emergency Surge,1,185,191,11,Winter,1,Morning,0,0,0,45,19,19,2,17,28,13,63,0.908,0.908,198,20,42,96,138,0,0,188,23,5,1,81.05,90.78,42,96,187,202,185.0,161.0,159.46,185
2024-01-04 12:00:00,185,3,Thursday,1,0,0,No Holiday,2,Cold/Flu Season,1,218,0,1,13,0,1,0,0,Emergency Surge,1,179,194,12,Winter,1,Morning,0,0,0,43,18,16,1,16,27,10,50,0.849,0.849,185,33,42,96,138,0,0,162,17,4,1,71.17,79.71,42,96,198,198,190.67,174.17,159.29,179
2024-01-04 13:00:00,179,3,Thursday,1,0,0,No Holiday,2,Cold/Flu Season,1,218,0,0,0,0,1,0,0,Normal Operations,0,181,173,13,Winter,1,Morning,0,0,0,30,13,19,1,11,19,9,45,0.821,0.821,179,39,42,96,138,0,0,149,18,5,1,68.17,76.35,42,96,185,182,190.0,180.33,158.75,181
2024-01-04 14:00:00,181,3,Thursday,1,0,0,No Holiday,2,Cold/Flu Season,1,218,0,0,2,0,1,0,0,Normal Operations,0,183,163,14,Winter,1,Morning,0,0,0,32,14,16,1,12,20,9,46,0.83,0.83,181,37,42,96,138,0,0,154,18,4,1,68.72,76.97,42,96,179,178,187.33,186.17,158.62,183
2024-01-04 15:00:00,183,3,Thursday,1,0,0,No Holiday,2,Cold/Flu Season,1,218,0,0,6,0,1,0,0,Normal Operations,0,177,173,15,Winter,1,Evening,0,0,0,36,15,21,1,14,22,9,46,0.839,0.839,183,35,42,96,138,0,0,158,19,3,1,69.52,77.86,42,96,181,187,181.67,186.17,158.75,177
2024-01-04 16:00:00,177,3,Thursday,1,0,0,No Holiday,2,Cold/Flu Season,1,218,0,0,4,0,1,0,0,Normal Operations,0,165,178,16,Winter,1,Evening,0,0,0,34,15,28,1,13,21,7,39,0.812,0.812,177,41,42,96,138,0,0,145,18,3,1,64.42,72.15,42,96,183,182,181.0,185.5,158.58,165
2024-01-04 17:00:00,165,3,Thursday,1,0,0,No Holiday,2,Cold/Flu Season,1,218,0,0,2,0,1,0,0,Normal Operations,0,167,161,17,Winter,1,Evening,0,0,0,33,14,30,1,13,20,8,40,0.757,0.757,165,53,42,96,138,0,0,121,4,5,1,59.21,66.32,42,96,177,173,180.33,183.83,158.38,167
2024-01-04 18:00:00,167,3,Thursday,1,0,0,No Holiday,2,Cold/Flu Season,1,218,0,0,2,0,1,0,0,Normal Operations,0,165,166,18,Winter,1,Evening,0,0,0,33,14,28,1,16,17,5,32,0.766,0.766,167,51,42,96,138,0,0,125,1,0,1,54.21,60.72,42,96,165,168,175.0,178.33,158.04,165
2024-01-04 19:00:00,165,3,Thursday,1,0,0,No Holiday,2,Cold/Flu Season,1,218,0,0,0,0,1,0,0,Normal Operations,0,168,161,19,Winter,1,Evening,0,0,0,29,12,27,1,14,15,4,29,0.757,0.757,165,53,42,96,138,0,0,121,3,3,1,52.56,58.87,42,96,167,179,169.67,175.33,158.0,168
2024-01-04 20:00:00,168,3,Thursday,1,0,0,No Holiday,2,Cold/Flu Season,1,218,0,0,0,0,1,0,0,Normal Operations,0,152,161,20,Winter,1,Evening,0,0,0,28,12,33,1,13,15,6,35,0.771,0.771,168,50,42,96,138,0,0,127,4,2,1,56.84,63.66,42,96,165,167,165.67,173.0,157.42,152
2024-01-04 21:00:00,152,3,Thursday,1,0,0,No Holiday,2,Cold/Flu Season,1,218,0,0,0,0,1,0,0,Normal Operations,0,148,145,21,Winter,1,Evening,0,0,0,25,11,16,1,12,13,5,32,0.697,0.697,152,66,42,96,138,0,0,94,0,2,0,49.83,55.81,42,96,168,145,166.67,170.83,157.46,148
2024-01-04 22:00:00,148,3,Thursday,1,0,0,No Holiday,2,Cold/Flu Season,1,218,0,0,0,0,1,0,0,Normal Operations,0,151,140,22,Winter,1,Evening,0,0,0,26,11,13,1,12,14,4,29,0.679,0.679,148,70,42,96,138,0,0,86,5,1,0,48.38,54.19,42,96,152,159,161.67,165.67,157.75,151
2024-01-04 23:00:00,151,3,Thursday,1,0,0,No Holiday,2,Cold/Flu Season,1,218,0,0,0,0,1,0,0,Normal Operations,0,118,155,23,Winter,1,Night,0,0,0,27,12,16,1,13,14,7,38,0.693,0.693,151,67,36,82,118,0,0,92,5,0,1,54.01,60.49,36,82,148,155,156.0,160.83,157.29,118
2024-01-05 00:00:00,118,4,Friday,1,0,0,No Holiday,2,Cold/Flu Season,1,218,0,0,0,0,1,0,0,Normal Operations,0,117,89,0,Winter,1,Night,0,0,0,21,9,13,1,8,13,4,29,0.58,0.58,126,92,36,82,118,0,0,32,2,1,0,41.7,46.7,36,82,151,121,150.33,158.5,157.12,117
2024-01-05 01:00:00,117,4,Friday,1,0,0,No Holiday,2,Cold/Flu Season,1,218,0,0,0,0,1,0,0,Normal Operations,0,106,92,1,Winter,1,Night,0,0,0,20,9,11,1,8,12,3,26,0.58,0.58,126,92,36,82,118,0,0,31,3,2,0,40.35,45.19,36,82,118,121,139.0,150.33,157.0,106
2024-01-05 02:00:00,106,4,Friday,1,0,0,No Holiday,2,Cold/Flu Season,1,218,0,0,0,0,1,0,0,Normal Operations,0,113,100,2,Winter,1,Night,0,0,0,19,8,11,1,7,12,3,26,0.58,0.58,126,92,36,82,118,0,0,20,3,1,0,40.35,45.19,36,82,117,110,128.67,142.33,156.83,113
2024-01-05 03:00:00,113,4,Friday,1,0,0,No Holiday,2,Cold/Flu Season,1,218,0,0,0,0,1,0,0,Normal Operations,0,111,99,3,Winter,1,Night,0,0,0,18,8,13,1,7,11,4,29,0.58,0.58,126,92,36,82,118,0,0,27,3,2,0,41.95,46.98,36,82,106,116,113.67,132.0,156.67,111
2024-01-05 04:00:00,111,4,Friday,1,0,0,No Holiday,2,Cold/Flu Season,1,218,0,0,0,0,1,0,0,Normal Operations,0,114,88,4,Winter,1,Night,0,0,0,23,10,13,1,9,14,4,29,0.58,0.58,126,92,36,82,118,0,0,25,6,2,0,42.7,47.82,36,82,113,118,112.0,125.5,156.54,114
2024-01-05 05:00:00,114,4,Friday,1,0,0,No Holiday,2,Cold/Flu Season,1,218,0,0,0,0,1,0,0,Normal Operations,0,145,91,5,Winter,1,Night,0,0,0,20,9,12,1,8,12,4,29,0.58,0.58,126,92,36,82,118,0,0,28,6,0,0,42.7,47.82,36,82,111,119,110.0,119.33,156.25,145
2024-01-05 06:00:00,145,4,Friday,1,0,0,No Holiday,2,Cold/Flu Season,1,218,0,0,0,0,1,0,0,Normal Operations,0,142,112,6,Winter,1,Night,0,0,0,27,12,17,1,10,17,6,35,0.665,0.665,145,73,36,82,118,0,0,80,2,2,0,50.01,56.01,36,82,114,148,112.67,113.17,156.04,142
2024-01-05 07:00:00,142,4,Friday,1,0,0,No Holiday,2,Cold/Flu Season,1,218,0,0,0,0,1,0,0,Normal Operations,0,176,109,7,Winter,1,Morning,0,0,0,27,12,13,1,10,17,6,35,0.651,0.651,142,76,42,96,138,0,0,74,3,4,0,49.43,55.36,42,96,145,144,123.33,117.67,155.92,176
2024-01-05 08:00:00,176,4,Friday,1,0,0,No Holiday,2,Cold/Flu Season,1,218,0,0,13,0,1,0,0,Normal Operations,0,187,142,8,Winter,1,Morning,0,0,0,43,18,20,1,16,27,8,41,0.807,0.807,176,42,42,96,138,0,0,143,24,4,1,67.24,75.31,42,96,142,181,133.67,121.83,155.83,187
2024-01-05 09:00:00,187,4,Friday,1,0,0,No Holiday,2,Cold/Flu Season,1,218,0,1,13,0,1,0,0,Emergency Surge,1,189,145,9,Winter,1,Morning,0,0,0,43,18,20,1,16,27,10,51,0.858,0.858,187,31,42,96,138,0,0,166,21,6,1,72.72,81.45,42,96,176,187,154.33,133.5,155.62,189
2024-01-05 10:00:00,189,4,Friday,1,0,0,No Holiday,2,Cold/Flu Season,1,218,0,1,11,0,1,0,0,Emergency Surge,1,191,156,10,Winter,1,Morning,0,0,0,41,18,18,1,16,25,12,57,0.867,0.867,189,29,42,96,138,0,0,170,18,4,1,75.72,84.81,42,96,187,187,168.33,145.83,155.62,191
2024-01-05 11:00:00,191,4,Friday,1,0,0,No Holiday,2,Cold/Flu Season,1,218,0,1,10,0,1,0,0,Emergency Surge,1,194,154,11,Winter,1,Morning,0,0,0,40,17,21,1,15,25,12,58,0.876,0.876,191,27,42,96,138,0,0,174,21,2,1,77.02,86.26,42,96,189,198,184.0,158.83,155.71,194
2024-01-05 12:00:00,194,4,Friday,1,0,0,No Holiday,2,Cold/Flu Season,1,218,0,1,13,0,1,0,0,Emergency Surge,1,173,149,12,Winter,1,Morning,0,0,0,43,18,20,1,16,27,11,56,0.89,0.89,194,24,42,96,138,0,0,180,19,4,1,75.74,84.83,42,96,191,185,189.0,171.67,155.42,173
2024-01-05 13:00:00,173,4,Friday,1,0,0,No Holiday,2,Cold/Flu Season,1,218,0,0,4,0,1,0,0,Normal Operations,0,163,135,13,Winter,1,Morning,0,0,0,34,15,21,1,13,21,5,32,0.794,0.794,173,45,42,96,138,0,0,137,20,4,0,60.61,67.88,42,96,194,179,191.33,179.83,155.79,163
2024-01-05 14:00:00,163,4,Friday,1,0,0,No Holiday,2,Cold/Flu Season,1,218,0,0,0,0,1,0,0,Normal Operations,0,173,139,14,Winter,1,Morning,0,0,0,29,12,18,1,11,18,4,29,0.748,0.748,163,55,42,96,138,0,0,117,22,3,0,56.76,63.57,42,96,173,181,186.0,185.0,155.54,173
2024-01-05 15:00:00,173,4,Friday,1,0,0,No Holiday,2,Cold/Flu Season,1,218,0,0,3,0,1,0,0,Normal Operations,0,178,132,15,Winter,1,Evening,0,0,0,33,14,19,1,13,20,5,32,0.794,0.794,173,45,42,96,138,0,0,137,22,3,0,61.11,68.44,42,96,163,183,176.67,182.83,154.79,178
2024-01-05 16:00:00,178,4,Friday,1,0,0,No Holiday,2,Cold/Flu Season,1,218,0,0,3,0,1,0,0,Normal Operations,0,161,138,16,Winter,1,Evening,0,0,0,33,14,33,1,13,20,9,45,0.817,0.817,178,40,42,96,138,0,0,147,20,3,2,68.39,76.6,42,96,173,177,169.67,180.5,154.38,161
2024-01-05 17:00:00,161,4,Friday,1,0,0,No Holiday,2,Cold/Flu Season,1,218,0,0,3,0,1,0,0,Normal Operations,0,166,122,17,Winter,1,Evening,0,0,0,33,14,26,1,13,20,6,35,0.739,0.739,161,57,42,96,138,0,0,113,3,5,1,54.66,61.22,42,96,178,165,171.33,178.67,154.42,166
2024-01-05 18:00:00,166,4,Friday,1,0,0,No Holiday,2,Cold/Flu Season,1,218,0,0,0,0,1,0,0,Normal Operations,0,161,121,18,Winter,1,Evening,0,0,0,25,11,28,1,12,13,4,29,0.761,0.761,166,52,42,96,138,0,0,123,4,0,1,53.09,59.46,42,96,161,167,170.67,173.67,154.25,161
2024-01-05 19:00:00,161,4,Friday,1,0,0,No Holiday,2,Cold/Flu Season,1,218,0,0,0,0,1,0,0,Normal Operations,0,161,133,19,Winter,1,Evening,0,0,0,28,12,28,1,13,15,4,29,0.739,0.739,161,57,42,96,138,0,0,113,2,1,1,51.21,57.36,42,96,166,165,168.33,169.0,154.21,161
2024-01-05 20:00:00,161,4,Friday,1,0,0,No Holiday,2,Cold/Flu Season,1,218,0,0,2,0,1,0,0,Normal Operations,0,145,120,20,Winter,1,Evening,0,0,0,32,14,24,1,15,17,5,32,0.739,0.739,161,57,42,96,138,0,0,113,6,0,1,53.81,60.27,42,96,161,168,162.67,167.0,154.04,145
2024-01-05 21:00:00,145,4,Friday,1,0,0,No Holiday,2,Cold/Flu Season,1,218,0,0,0,0,1,0,0,Normal Operations,0,140,109,21,Winter,1,Evening,0,0,0,26,11,13,1,12,14,5,32,0.665,0.665,145,73,42,96,138,0,0,80,2,3,0,48.41,54.22,42,96,161,152,162.67,166.67,153.75,140
2024-01-05 22:00:00,140,4,Friday,1,0,0,No Holiday,2,Cold/Flu Season,1,218,0,0,0,0,1,0,0,Normal Operations,0,155,113,22,Winter,1,Evening,0,0,0,25,11,14,1,12,13,3,26,0.642,0.642,140,78,42,96,138,0,0,69,5,0,0,44.58,49.93,42,96,145,148,155.67,162.0,153.46,155
2024-01-05 23:00:00,155,4,Friday,1,0,0,No Holiday,2,Cold/Flu Season,1,218,0,0,0,0,1,0,0,Normal Operations,0,89,109,23,Winter,1,Night,0,0,0,30,13,15,1,14,16,3,26,0.711,0.711,155,63,36,82,118,0,0,100,3,0,0,48.21,54.0,36,82,140,151,148.67,155.67,153.12,89
2024-01-06 00:00:00,89,5,Saturday,1,1,0,No Holiday,2,Cold/Flu Season,1,218,0,0,0,0,1,0,0,Normal Operations,0,92,93,0,Winter,1,Night,0,0,0,17,6,10,0,6,11,3,26,0.58,0.58,126,92,36,82,118,0,0,2,3,1,0,40.35,45.19,36,82,155,118,146.67,154.67,153.29,92
2024-01-06 01:00:00,92,5,Saturday,1,1,0,No Holiday,2,Cold/Flu Season,1,218,0,0,0,0,1,0,0,Normal Operations,0,100,102,1,Winter,1,Night,0,0,0,18,6,8,0,7,11,3,26,0.58,0.58,126,92,36,82,118,0,0,5,6,0,0,41.1,46.03,36,82,89,117,128.0,141.83,152.08,100
2024-01-06 02:00:00,100,5,Saturday,1,1,0,No Holiday,2,Cold/Flu Season,1,218,0,0,0,0,1,0,0,Normal Operations,0,99,89,2,Winter,1,Night,0,0,0,18,6,8,0,7,11,3,26,0.58,0.58,126,92,36,82,118,0,0,13,2,0,0,40.1,44.91,36,82,92,106,112.0,130.33,151.04,99
2024-01-06 03:00:00,99,5,Saturday,1,1,0,No Holiday,2,Cold/Flu Season,1,218,0,0,0,0,1,0,0,Normal Operations,0,88,99,3,Winter,1,Night,0,0,0,19,6,10,0,7,12,4,29,0.58,0.58,126,92,36,82,118,0,0,12,6,2,0,42.7,47.82,36,82,100,113,93.67,120.17,150.79,88
2024-01-06 04:00:00,88,5,Saturday,1,1,0,No Holiday,2,Cold/Flu Season,1,218,0,0,0,0,1,0,0,Normal Operations,0,91,98,4,Winter,1,Night,0,0,0,16,5,11,0,6,10,3,26,0.58,0.58,126,92,36,82,118,0,0,1,5,1,0,40.85,45.75,36,82,99,111,97.0,112.5,150.21,91
2024-01-06 05:00:00,91,5,Saturday,1,1,0,No Holiday,2,Cold/Flu Season,1,218,0,0,0,0,1,0,0,Normal Operations,0,112,98,5,Winter,1,Night,0,0,0,16,5,10,0,6,10,3,26,0.58,0.58,126,92,36,82,118,0,0,4,4,1,0,40.6,45.47,36,82,88,114,95.67,103.83,149.25,112
2024-01-06 06:00:00,112,5,Saturday,1,1,0,No Holiday,2,Cold/Flu Season,1,218,0,0,0,0,1,0,0,Normal Operations,0,109,124,6,Winter,1,Night,0,0,0,20,7,13,1,8,12,3,26,0.58,0.58,126,92,36,82,118,0,0,26,4,0,0,40.6,45.47,36,82,91,145,92.67,93.17,148.29,109
2024-01-06 07:00:00,109,5,Saturday,1,1,0,No Holiday,2,Cold/Flu Season,1,218,0,0,0,0,1,0,0,Normal Operations,0,142,131,7,Winter,1,Morning,0,0,0,20,7,9,1,8,12,2,24,0.58,0.58,126,92,42,96,138,0,0,23,2,1,0,38.5,43.12,42,96,112,142,97.0,97.0,146.92,142
2024-01-06 08:00:00,142,5,Saturday,1,1,0,No Holiday,2,Cold/Flu Season,1,218,0,0,2,0,1,0,0,Normal Operations,0,145,154,8,Winter,1,Morning,0,0,0,30,10,12,1,11,19,6,35,0.651,0.651,142,76,42,96,138,0,0,74,6,1,0,50.18,56.2,42,96,109,176,104.0,99.83,145.54,145
2024-01-06 09:00:00,145,5,Saturday,1,1,0,No Holiday,2,Cold/Flu Season,1,218,0,0,3,0,1,0,0,Normal Operations,0,156,158,9,Winter,1,Morning,0,0,0,30,10,16,1,11,19,4,29,0.665,0.665,145,73,42,96,138,0,0,80,5,0,0,47.56,53.27,42,96,142,187,121.0,106.83,144.12,156
2024-01-06 10:00:00,156,5,Saturday,1,1,0,No Holiday,2,Cold/Flu Season,1,218,0,0,5,0,1,0,0,Normal Operations,0,154,157,10,Winter,1,Morning,0,0,0,32,11,13,1,12,20,7,38,0.716,0.716,156,62,42,96,138,0,0,102,2,2,1,54.64,61.2,42,96,145,189,132.0,114.5,142.38,154
2024-01-06 11:00:00,154,5,Saturday,1,1,0,No Holiday,2,Cold/Flu Season,1,218,0,0,11,0,1,0,0,Normal Operations,0,149,162,11,Winter,1,Morning,0,0,0,38,13,12,1,14,24,8,40,0.706,0.706,154,64,42,96,138,0,0,98,1,1,1,55.44,62.09,42,96,156,191,147.67,125.83,141.0,149
2024-01-06 12:00:00,149,5,Saturday,1,1,0,No Holiday,2,Cold/Flu Season,1,218,0,0,8,0,1,0,0,Normal Operations,0,135,160,12,Winter,1,Morning,0,0,0,35,12,16,1,13,22,5,32,0.683,0.683,149,69,42,96,138,0,0,88,4,0,0,50.01,56.01,42,96,154,194,151.67,136.33,139.46,135
2024-01-06 13:00:00,135,5,Saturday,1,1,0,No Holiday,2,Cold/Flu Season,1,218,0,0,0,0,1,0,0,Normal Operations,0,139,151,13,Winter,1,Morning,0,0,0,26,9,14,1,10,16,3,26,0.619,0.619,135,83,42,96,138,0,0,59,6,2,0,43.46,48.68,42,96,149,173,153.0,142.5,137.58,139
2024-01-06 14:00:00,139,5,Saturday,1,1,0,No Holiday,2,Cold/Flu Season,1,218,0,0,0,0,1,0,0,Normal Operations,0,132,143,14,Winter,1,Morning,0,0,0,23,8,16,1,9,14,5,32,0.638,0.638,139,79,42,96,138,0,0,67,3,0,0,47.01,52.65,42,96,135,163,146.0,146.83,136.0,132
2024-01-06 15:00:00,132,5,Saturday,1,1,0,No Holiday,2,Cold/Flu Season,1,218,0,0,0,0,1,0,0,Normal Operations,0,138,146,15,Winter,1,Evening,0,0,0,21,7,14,1,8,13,4,29,0.606,0.606,132,86,42,96,138,0,0,53,2,1,0,43.23,48.42,42,96,139,173,141.0,146.33,135.0,138
2024-01-06 16:00:00,138,5,Saturday,1,1,0,No Holiday,2,Cold/Flu Season,1,218,0,0,0,0,1,0,0,Normal Operations,0,122,141,16,Winter,1,Evening,0,0,0,25,8,24,1,10,15,4,29,0.633,0.633,138,80,42,96,138,0,0,65,3,0,1,45.13,50.55,42,96,132,178,135.33,144.17,133.29,122
2024-01-06 17:00:00,122,5,Saturday,1,1,0,No Holiday,2,Cold/Flu Season,1,218,0,0,0,0,1,0,0,Normal Operations,0,121,144,17,Winter,1,Evening,0,0,0,24,8,22,1,9,15,5,32,0.58,0.58,126,92,42,96,138,0,0,37,4,2,1,43.8,49.06,42,96,138,161,136.33,141.17,131.62,121
2024-01-06 18:00:00,121,5,Saturday,1,1,0,No Holiday,2,Cold/Flu Season,1,218,0,0,0,0,1,0,0,Normal Operations,0,133,132,18,Winter,1,Evening,0,0,0,21,7,21,1,10,11,4,29,0.58,0.58,126,92,42,96,138,0,0,36,8,1,1,43.2,48.38,42,96,122,166,130.67,135.83,130.0,133
2024-01-06 19:00:00,133,5,Saturday,1,1,0,No Holiday,2,Cold/Flu Season,1,218,0,0,0,0,1,0,0,Normal Operations,0,120,136,19,Winter,1,Evening,0,0,0,22,7,22,1,11,11,5,32,0.61,0.61,133,85,42,96,138,0,0,55,6,1,1,46.11,51.64,42,96,121,161,127.0,131.17,128.12,120
2024-01-06 20:00:00,120,5,Saturday,1,1,0,No Holiday,2,Cold/Flu Season,1,218,0,0,0,0,1,0,0,Normal Operations,0,109,133,20,Winter,1,Evening,0,0,0,21,7,22,1,10,11,4,29,0.58,0.58,126,92,42,96,138,0,0,34,2,0,1,41.7,46.7,42,96,133,161,125.33,130.83,126.96,109
2024-01-06 21:00:00,109,5,Saturday,1,1,0,No Holiday,2,Cold/Flu Season,1,218,0,0,0,0,1,0,0,Normal Operations,0,113,119,21,Winter,1,Evening,0,0,0,20,7,9,1,10,10,3,26,0.58,0.58,126,92,42,96,138,0,0,23,3,1,0,40.35,45.19,42,96,120,145,124.67,127.67,125.25,113
2024-01-06 22:00:00,113,5,Saturday,1,1,0,No Holiday,2,Cold/Flu Season,1,218,0,0,0,0,1,0,0,Normal Operations,0,109,124,22,Winter,1,Evening,0,0,0,19,6,12,0,9,10,4,29,0.58,0.58,126,92,42,96,138,0,0,27,5,2,0,42.45,47.54,42,96,109,140,120.67,123.83,123.75,109
2024-01-06 23:00:00,109,5,Saturday,1,1,0,No Holiday,2,Cold/Flu Season,1,218,0,0,0,0,1,0,0,Normal Operations,0,93,120,23,Winter,1,Night,0,0,0,20,7,14,1,10,10,3,26,0.58,0.58,126,92,36,82,118,0,0,23,2,2,0,40.1,44.91,36,82,113,155,114.0,119.67,122.62,93
2024-01-07 00:00:00,93,6,Sunday,1,1,0,No Holiday,2,Cold/Flu Season,1,218,0,0,0,0,1,0,0,Normal Operations,0,102,130,0,Winter,1,Night,0,0,0,17,6,11,0,6,11,3,26,0.58,0.58,126,92,36,82,118,0,0,6,1,2,0,39.85,44.63,36,82,109,89,110.33,117.5,120.71,102
2024-01-07 01:00:00,102,6,Sunday,1,1,0,No Holiday,2,Cold/Flu Season,1,218,0,0,0,0,1,0,0,Normal Operations,0,89,133,1,Winter,1,Night,0,0,0,16,5,11,0,6,10,1,21,0.58,0.58,126,92,36,82,118,0,0,16,6,0,0,37.9,42.45,36,82,93,92,105.0,112.83,120.88,89
2024-01-07 02:00:00,89,6,Sunday,1,1,0,No Holiday,2,Cold/Flu Season,1,218,0,0,0,0,1,0,0,Normal Operations,0,99,128,2,Winter,1,Night,0,0,0,17,6,9,0,6,11,4,29,0.58,0.58,126,92,36,82,118,0,0,2,6,0,0,42.7,47.82,36,82,102,100,101.33,107.67,121.29,99
2024-01-07 03:00:00,99,6,Sunday,1,1,0,No Holiday,2,Cold/Flu Season,1,218,0,0,0,0,1,0,0,Normal Operations,0,98,129,3,Winter,1,Night,0,0,0,17,6,10,0,6,11,2,24,0.58,0.58,126,92,36,82,118,0,0,12,3,1,0,38.75,43.4,36,82,89,99,94.67,102.5,120.83,98
2024-01-07 04:00:00,98,6,Sunday,1,1,0,No Holiday,2,Cold/Flu Season,1,218,0,0,0,0,1,0,0,Normal Operations,0,98,118,4,Winter,1,Night,0,0,0,19,6,7,0,7,12,3,26,0.58,0.58,126,92,36,82,118,0,0,11,1,2,0,39.85,44.63,36,82,99,88,96.67,100.83,120.83,98
2024-01-07 05:00:00,98,6,Sunday,1,1,0,No Holiday,2,Cold/Flu Season,1,218,0,0,0,0,1,0,0,Normal Operations,0,124,122,5,Winter,1,Night,0,0,0,17,6,9,0,6,11,3,26,0.58,0.58,126,92,36,82,118,0,0,11,1,0,0,39.85,44.63,36,82,98,91,95.33,98.33,121.25,124
2024-01-07 06:00:00,124,6,Sunday,1,1,0,No Holiday,2,Cold/Flu Season,1,218,0,0,1,0,1,0,0,Normal Operations,0,131,157,6,Winter,1,Night,0,0,0,24,8,13,1,9,15,4,29,0.58,0.58,126,92,36,82,118,0,0,39,7,0,0,42.95,48.1,36,82,98,112,98.33,96.5,121.54,131
2024-01-07 07:00:00,131,6,Sunday,1,1,0,No Holiday,2,Cold/Flu Season,1,218,0,0,0,0,1,0,0,Normal Operations,0,154,160,7,Winter,1,Morning,0,0,0,23,8,13,1,9,14,3,26,0.601,0.601,131,87,42,96,138,0,0,51,1,1,0,41.11,46.04,42,96,124,109,106.67,101.67,122.04,154
2024-01-07 08:00:00,154,6,Sunday,1,1,0,No Holiday,2,Cold/Flu Season,1,218,0,0,10,0,1,0,0,Normal Operations,0,158,192,8,Winter,1,Morning,0,0,0,33,11,15,1,13,20,6,35,0.706,0.706,154,64,42,96,138,0,0,98,1,1,0,52.24,58.51,42,96,131,142,117.67,106.5,122.96,158
2024-01-07 09:00:00,158,6,Sunday,1,1,0,No Holiday,2,Cold/Flu Season,1,218,0,0,14,0,1,0,0,Normal Operations,0,157,199,9,Winter,1,Morning,0,0,0,38,13,17,1,14,24,7,38,0.725,0.725,158,60,42,96,138,0,0,106,2,0,1,55.19,61.81,42,96,154,145,136.33,117.33,123.46,157
2024-01-07 10:00:00,157,6,Sunday,1,1,0,No Holiday,2,Cold/Flu Season,1,218,0,0,15,0,1,0,0,Normal Operations,0,162,197,10,Winter,1,Morning,0,0,0,39,13,14,1,15,24,5,32,0.72,0.72,157,61,42,96,138,0,0,104,5,1,0,52.46,58.76,42,96,158,156,147.67,127.17,124.0,162
