datetime,patients,day_of_week,day_of_week_name,month,is_weekend,holiday,holiday_name,weather,weather_type,weather_severity,capacity,is_capped,is_emergency,emergency_spike,is_outbreak,outbreak_intensity,is_staff_shortage,staff_shortage_impact,scenario_primary,scenario_code,y_patients_t_plus_1,y_patients_t_plus_24
1/9/2025 10:00,119,3,Thursday,1,0,0,random_or_none,2,cold,1,260,0,0,0,0,0,0,0,extreme_weather,2,123,95
1/9/2025 11:00,123,3,Thursday,1,0,0,random_or_none,1,rainy,0.668,260,0,0,0,0,0,0,0,normal,0,116,104
1/9/2025 12:00,116,3,Thursday,1,0,0,random_or_none,1,rainy,0.559,260,0,0,0,0,0,0,0,normal,0,114,114
1/9/2025 13:00,114,3,Thursday,1,0,0,random_or_none,2,cold,0.616,260,0,0,0,0,0,0,0,normal,0,119,124
1/9/2025 14:00,119,3,Thursday,1,0,0,random_or_none,5,windy,0.537,260,0,0,0,0,0,0,0,normal,0,125,126
1/9/2025 15:00,125,3,Thursday,1,0,0,random_or_none,1,rainy,0.735,260,0,0,0,0,0,0,0,normal,0,125,127
1/9/2025 16:00,125,3,Thursday,1,0,0,random_or_none,0,sunny,0.286,260,0,0,0,0,0,0,0,normal,0,122,131
1/9/2025 17:00,122,3,Thursday,1,0,0,random_or_none,2,cold,0.538,260,0,0,0,0,0,0,0,normal,0,119,129
1/9/2025 18:00,119,3,Thursday,1,0,0,random_or_none,2,cold,0.454,260,0,0,0,0,0,0,0,normal,0,120,128
1/9/2025 19:00,120,3,Thursday,1,0,0,random_or_none,2,cold,0.959,260,0,0,0,0,0,0,0,extreme_weather,2,114,120
1/9/2025 20:00,114,3,Thursday,1,0,0,random_or_none,5,windy,0.502,260,0,0,0,0,0,0,0,normal,0,105,115
1/9/2025 21:00,105,3,Thursday,1,0,0,random_or_none,2,cold,0.453,260,0,0,0,0,0,0,0,normal,0,100,107
1/9/2025 22:00,100,3,Thursday,1,0,0,random_or_none,1,rainy,0.857,260,0,0,0,0,0,0,0,extreme_weather,2,95,96
1/9/2025 23:00,95,3,Thursday,1,0,0,random_or_none,1,rainy,0.376,260,0,0,0,0,0,0,0,normal,0,87,97
1/10/2025 0:00,87,4,Friday,1,0,0,random_or_none,1,rainy,0.792,260,0,0,0,0,0,0,0,extreme_weather,2,79,75
1/10/2025 1:00,79,4,Friday,1,0,0,random_or_none,2,cold,0.656,260,0,0,0,0,0,0,0,normal,0,76,60
1/10/2025 2:00,76,4,Friday,1,0,0,random_or_none,1,rainy,0.631,260,0,0,0,0,0,0,0,normal,0,69,59
1/10/2025 3:00,69,4,Friday,1,0,0,random_or_none,2,cold,0.862,260,0,0,0,0,0,0,0,extreme_weather,2,71,48
1/10/2025 4:00,71,4,Friday,1,0,0,random_or_none,2,cold,0.814,260,0,0,0,0,0,0,0,extreme_weather,2,79,50
1/10/2025 5:00,79,4,Friday,1,0,0,random_or_none,2,cold,0.75,260,0,0,0,0,0,0,0,normal,0,76,48
1/10/2025 6:00,76,4,Friday,1,0,0,random_or_none,2,cold,0.55,260,0,0,0,0,0,0,0,normal,0,72,51
1/10/2025 7:00,72,4,Friday,1,0,0,random_or_none,1,rainy,0.366,260,0,0,0,0,0,0,0,normal,0,81,68
1/10/2025 8:00,81,4,Friday,1,0,0,random_or_none,0,sunny,0.013,260,0,0,0,0,0,0,0,normal,0,83,70
1/10/2025 9:00,83,4,Friday,1,0,0,random_or_none,2,cold,0.492,260,0,0,0,0,0,0,0,normal,0,95,79
1/10/2025 10:00,95,4,Friday,1,0,0,random_or_none,1,rainy,0.326,260,0,0,0,0,0,0,0,normal,0,104,83
1/10/2025 11:00,104,4,Friday,1,0,0,random_or_none,1,rainy,0.538,260,0,0,0,0,0,0,0,normal,0,114,87
1/10/2025 12:00,114,4,Friday,1,0,0,random_or_none,2,cold,0.673,260,0,0,0,0,0,0,0,normal,0,124,90
1/10/2025 13:00,124,4,Friday,1,0,0,random_or_none,2,cold,0.838,260,0,0,0,0,0,0,0,extreme_weather,2,126,96
1/10/2025 14:00,126,4,Friday,1,0,0,random_or_none,1,rainy,0.694,260,0,0,0,0,0,0,0,normal,0,127,105
1/10/2025 15:00,127,4,Friday,1,0,0,random_or_none,2,cold,0.489,260,0,0,0,0,0,0,0,normal,0,131,109
1/10/2025 16:00,131,4,Friday,1,0,0,random_or_none,2,cold,0.6,260,0,0,0,0,0,0,0,normal,0,129,114
1/10/2025 17:00,129,4,Friday,1,0,0,random_or_none,1,rainy,0.83,260,0,0,0,0,0,0,0,extreme_weather,2,128,106
1/10/2025 18:00,128,4,Friday,1,0,0,random_or_none,1,rainy,0.602,260,0,0,0,0,0,0,0,normal,0,120,109
1/10/2025 19:00,120,4,Friday,1,0,0,random_or_none,0,sunny,0.237,260,0,0,0,0,0,0,0,normal,0,115,110
1/10/2025 20:00,115,4,Friday,1,0,0,random_or_none,2,cold,0.474,260,0,0,0,0,0,0,0,normal,0,107,99
1/10/2025 21:00,107,4,Friday,1,0,0,random_or_none,2,cold,0.593,260,0,0,0,0,0,0,0,normal,0,96,92
1/10/2025 22:00,96,4,Friday,1,0,0,random_or_none,2,cold,0.358,260,0,0,0,0,0,0,0,normal,0,97,79
1/10/2025 23:00,97,4,Friday,1,0,0,random_or_none,2,cold,0.417,260,0,0,0,0,0,0,0,normal,0,75,82
1/11/2025 0:00,75,5,Saturday,1,1,0,random_or_none,2,cold,0.887,260,0,0,0,0,0,0,0,extreme_weather,2,60,69
1/11/2025 1:00,60,5,Saturday,1,1,0,random_or_none,3,hot,0.31,260,0,0,0,0,0,0,0,normal,0,59,58
1/11/2025 2:00,59,5,Saturday,1,1,0,random_or_none,2,cold,0.436,260,0,0,0,0,0,0,0,normal,0,48,62
1/11/2025 3:00,48,5,Saturday,1,1,0,random_or_none,3,hot,0.684,260,0,0,0,0,0,0,0,normal,0,50,54
1/11/2025 4:00,50,5,Saturday,1,1,0,random_or_none,1,rainy,0.477,260,0,0,0,0,0,0,0,normal,0,48,47
1/11/2025 5:00,48,5,Saturday,1,1,0,random_or_none,2,cold,0.505,260,0,0,0,0,0,0,0,normal,0,51,54
1/11/2025 6:00,51,5,Saturday,1,1,0,random_or_none,5,windy,0.328,260,0,0,0,0,0,0,0,normal,0,68,64
1/11/2025 7:00,68,5,Saturday,1,1,0,random_or_none,1,rainy,1,260,0,0,0,0,0,0,0,extreme_weather,2,70,66
1/11/2025 8:00,70,5,Saturday,1,1,0,random_or_none,2,cold,0.606,260,0,0,0,0,0,0,0,normal,0,79,69
1/11/2025 9:00,79,5,Saturday,1,1,0,random_or_none,1,rainy,0.348,260,0,0,0,0,0,0,0,normal,0,83,82
1/11/2025 10:00,83,5,Saturday,1,1,0,random_or_none,1,rainy,0.633,260,0,0,0,0,0,0,0,normal,0,87,90
1/11/2025 11:00,87,5,Saturday,1,1,0,random_or_none,5,windy,0.247,260,0,0,0,0,0,0,0,normal,0,90,92
1/11/2025 12:00,90,5,Saturday,1,1,0,random_or_none,0,sunny,0.291,260,0,0,0,0,0,0,0,normal,0,96,93
1/11/2025 13:00,96,5,Saturday,1,1,0,random_or_none,0,sunny,0.079,260,0,0,0,0,0,0,0,normal,0,105,95
1/11/2025 14:00,105,5,Saturday,1,1,0,random_or_none,1,rainy,0.439,260,0,0,0,0,0,0,0,normal,0,109,97
1/11/2025 15:00,109,5,Saturday,1,1,0,random_or_none,1,rainy,0.706,260,0,0,0,0,0,0,0,normal,0,114,102
1/11/2025 16:00,114,5,Saturday,1,1,0,random_or_none,1,rainy,0.69,260,0,0,0,0,0,0,0,normal,0,106,101
1/11/2025 17:00,106,5,Saturday,1,1,0,random_or_none,0,sunny,0.014,260,0,0,0,0,0,0,0,normal,0,109,107
1/11/2025 18:00,109,5,Saturday,1,1,0,random_or_none,2,cold,1,260,0,0,0,0,0,0,0,extreme_weather,2,110,107
1/11/2025 19:00,110,5,Saturday,1,1,0,random_or_none,1,rainy,0.358,260,0,0,0,0,0,0,0,normal,0,99,107
1/11/2025 20:00,99,5,Saturday,1,1,0,random_or_none,1,rainy,0.478,260,0,0,0,0,0,0,0,normal,0,92,100
1/11/2025 21:00,92,5,Saturday,1,1,0,random_or_none,5,windy,0.269,260,0,0,0,0,0,0,0,normal,0,79,90
1/11/2025 22:00,79,5,Saturday,1,1,0,random_or_none,1,rainy,0.494,260,0,0,0,0,0,0,0,normal,0,82,83
1/11/2025 23:00,82,5,Saturday,1,1,0,random_or_none,2,cold,0.613,260,0,0,0,0,0,0,0,normal,0,69,70
1/12/2025 0:00,69,6,Sunday,1,1,0,random_or_none,2,cold,0.4,260,0,0,0,0,0,0,0,normal,0,58,68
1/12/2025 1:00,58,6,Sunday,1,1,0,random_or_none,0,sunny,0.302,260,0,0,0,0,0,0,0,normal,0,62,64
1/12/2025 2:00,62,6,Sunday,1,1,0,random_or_none,4,dusty,0.877,260,0,0,0,0,0,0,0,extreme_weather,2,54,64
1/12/2025 3:00,54,6,Sunday,1,1,0,random_or_none,2,cold,0.469,260,0,0,0,0,0,0,0,normal,0,47,76
1/12/2025 4:00,47,6,Sunday,1,1,0,random_or_none,0,sunny,0.174,260,0,0,0,0,0,0,0,normal,0,54,66
1/12/2025 5:00,54,6,Sunday,1,1,0,random_or_none,2,cold,0.645,260,0,0,0,0,0,0,0,normal,0,64,67
1/12/2025 6:00,64,6,Sunday,1,1,0,random_or_none,1,rainy,0.975,260,0,0,0,0,0,0,0,extreme_weather,2,66,78
1/12/2025 7:00,66,6,Sunday,1,1,0,random_or_none,2,cold,0.453,260,0,0,0,0,0,0,0,normal,0,69,83
1/12/2025 8:00,69,6,Sunday,1,1,0,random_or_none,2,cold,0.323,260,0,0,0,0,0,0,0,normal,0,82,92
1/12/2025 9:00,82,6,Sunday,1,1,0,random_or_none,1,rainy,0.764,260,0,0,0,0,0,0,0,extreme_weather,2,90,101
1/12/2025 10:00,90,6,Sunday,1,1,0,random_or_none,1,rainy,0.317,260,0,0,0,0,0,0,0,normal,0,92,110
1/12/2025 11:00,92,6,Sunday,1,1,0,random_or_none,2,cold,0.399,260,0,0,0,0,0,0,0,normal,0,93,118
1/12/2025 12:00,93,6,Sunday,1,1,0,random_or_none,2,cold,0.336,260,0,0,0,0,0,0,0,normal,0,95,123
1/12/2025 13:00,95,6,Sunday,1,1,0,random_or_none,0,sunny,0.049,260,0,0,0,0,0,0,0,normal,0,97,124
1/12/2025 14:00,97,6,Sunday,1,1,0,random_or_none,2,cold,0.587,260,0,0,0,0,0,0,0,normal,0,102,126
1/12/2025 15:00,102,6,Sunday,1,1,0,random_or_none,1,rainy,0.676,260,0,0,0,0,0,0,0,normal,0,101,122
1/12/2025 16:00,101,6,Sunday,1,1,0,random_or_none,2,cold,0.465,260,0,0,0,0,0,0,0,normal,0,107,122
1/12/2025 17:00,107,6,Sunday,1,1,0,random_or_none,0,sunny,0.22,260,0,0,0,0,0,0,0,normal,0,107,123
1/12/2025 18:00,107,6,Sunday,1,1,0,random_or_none,2,cold,0.838,260,0,0,0,0,0,0,0,extreme_weather,2,107,121
1/12/2025 19:00,107,6,Sunday,1,1,0,random_or_none,1,rainy,0.728,260,0,0,0,0,0,0,0,normal,0,100,126
1/12/2025 20:00,100,6,Sunday,1,1,0,random_or_none,2,cold,0.853,260,0,0,0,0,0,0,0,extreme_weather,2,90,119
1/12/2025 21:00,90,6,Sunday,1,1,0,random_or_none,1,rainy,0.597,260,0,0,0,0,0,0,0,normal,0,83,103
1/12/2025 22:00,83,6,Sunday,1,1,0,random_or_none,1,rainy,0.76,260,0,0,0,0,0,0,0,extreme_weather,2,70,95
1/12/2025 23:00,70,6,Sunday,1,1,0,random_or_none,1,rainy,0.798,260,0,0,0,0,0,0,0,extreme_weather,2,68,87
1/13/2025 0:00,68,0,Monday,1,0,0,random_or_none,2,cold,0.986,260,0,0,0,0,0,0,0,extreme_weather,2,64,83
1/13/2025 1:00,64,0,Monday,1,0,0,random_or_none,0,sunny,0.238,260,0,0,0,0,0,0,0,normal,0,64,77
1/13/2025 2:00,64,0,Monday,1,0,0,random_or_none,2,cold,0.707,260,0,0,0,0,0,0,0,normal,0,76,71
1/13/2025 3:00,76,0,Monday,1,0,0,random_or_none,3,hot,0.767,260,0,0,0,0,0,0,0,extreme_weather,2,66,67
1/13/2025 4:00,66,0,Monday,1,0,0,random_or_none,5,windy,0.517,260,0,0,0,0,0,0,0,normal,0,67,72
1/13/2025 5:00,67,0,Monday,1,0,0,random_or_none,5,windy,0.366,260,0,0,0,0,0,0,0,normal,0,78,74
1/13/2025 6:00,78,0,Monday,1,0,0,random_or_none,1,rainy,0.976,260,0,0,0,0,0,0,0,extreme_weather,2,83,82
1/13/2025 7:00,83,0,Monday,1,0,0,random_or_none,2,cold,0.928,260,0,0,0,0,0,0,0,extreme_weather,2,92,78
1/13/2025 8:00,92,0,Monday,1,0,0,random_or_none,1,rainy,0.83,260,0,0,0,0,0,0,0,extreme_weather,2,101,81
1/13/2025 9:00,101,0,Monday,1,0,0,random_or_none,2,cold,0.393,260,0,0,0,0,0,0,0,normal,0,110,91
1/13/2025 10:00,110,0,Monday,1,0,0,random_or_none,2,cold,0.913,260,0,0,0,0,0,0,0,extreme_weather,2,118,99
1/13/2025 11:00,118,0,Monday,1,0,0,random_or_none,1,rainy,0.766,260,0,0,0,0,0,0,0,extreme_weather,2,123,115
1/13/2025 12:00,123,0,Monday,1,0,0,random_or_none,4,dusty,0.318,260,0,0,0,0,0,0,0,normal,0,124,116
1/13/2025 13:00,124,0,Monday,1,0,0,random_or_none,1,rainy,0.848,260,0,0,0,0,0,0,0,extreme_weather,2,126,124
1/13/2025 14:00,126,0,Monday,1,0,0,random_or_none,2,cold,0.874,260,0,0,0,0,0,0,0,extreme_weather,2,122,126
1/13/2025 15:00,122,0,Monday,1,0,0,random_or_none,2,cold,0.954,260,0,0,0,0,0,0,0,extreme_weather,2,122,127
1/13/2025 16:00,122,0,Monday,1,0,0,random_or_none,0,sunny,0.013,260,0,0,0,0,0,0,0,normal,0,123,122
1/13/2025 17:00,123,0,Monday,1,0,0,random_or_none,5,windy,0.804,260,0,0,0,0,0,0,0,extreme_weather,2,121,126
1/13/2025 18:00,121,0,Monday,1,0,0,random_or_none,2,cold,0.514,260,0,0,0,0,0,0,0,normal,0,126,124
1/13/2025 19:00,126,0,Monday,1,0,0,random_or_none,1,rainy,0.753,260,0,0,0,0,0,0,0,extreme_weather,2,119,124
1/13/2025 20:00,119,0,Monday,1,0,0,random_or_none,1,rainy,0.54,260,0,0,0,0,0,0,0,normal,0,103,111
1/13/2025 21:00,103,0,Monday,1,0,0,random_or_none,5,windy,0.161,260,0,0,0,0,0,0,0,normal,0,95,109
1/13/2025 22:00,95,0,Monday,1,0,0,random_or_none,2,cold,0.735,260,0,0,0,0,0,0,0,normal,0,87,97
1/13/2025 23:00,87,0,Monday,1,0,0,random_or_none,1,rainy,0.522,260,0,0,0,0,0,0,0,normal,0,83,90
1/14/2025 0:00,83,1,Tuesday,1,0,0,random_or_none,3,hot,0.532,260,0,0,0,0,0,0,0,normal,0,77,123
1/14/2025 1:00,77,1,Tuesday,1,0,0,random_or_none,1,rainy,0.463,260,0,0,0,0,0,0,0,normal,0,71,88
1/14/2025 2:00,71,1,Tuesday,1,0,0,random_or_none,1,rainy,0.463,260,0,0,0,0,0,0,0,normal,0,67,80
1/14/2025 3:00,67,1,Tuesday,1,0,0,random_or_none,2,cold,0.853,260,0,0,0,0,0,0,0,extreme_weather,2,72,77
1/14/2025 4:00,72,1,Tuesday,1,0,0,random_or_none,5,windy,0.668,260,0,0,0,0,0,0,0,normal,0,74,71
1/14/2025 5:00,74,1,Tuesday,1,0,0,random_or_none,2,cold,0.99,260,0,0,0,0,0,0,0,extreme_weather,2,82,70
1/14/2025 6:00,82,1,Tuesday,1,0,0,random_or_none,3,hot,0.449,260,0,0,0,0,0,0,0,normal,0,78,68
1/14/2025 7:00,78,1,Tuesday,1,0,0,random_or_none,0,sunny,0.289,260,0,0,0,0,0,0,0,normal,0,81,80
1/14/2025 8:00,81,1,Tuesday,1,0,0,random_or_none,5,windy,0.597,260,0,0,0,0,0,0,0,normal,0,91,86
1/14/2025 9:00,91,1,Tuesday,1,0,0,random_or_none,2,cold,0.905,260,0,0,0,0,0,0,0,extreme_weather,2,99,93
1/14/2025 10:00,99,1,Tuesday,1,0,0,random_or_none,0,sunny,0.071,260,0,0,0,0,0,0,0,normal,0,115,101
1/14/2025 11:00,115,1,Tuesday,1,0,0,random_or_none,1,rainy,0.852,260,0,0,0,0,0,0,0,extreme_weather,2,116,105
1/14/2025 12:00,116,1,Tuesday,1,0,0,random_or_none,0,sunny,0.156,260,0,0,0,0,0,0,0,normal,0,124,115
1/14/2025 13:00,124,1,Tuesday,1,0,0,random_or_none,1,rainy,0.748,260,0,0,0,0,0,0,0,normal,0,126,120
1/14/2025 14:00,126,1,Tuesday,1,0,0,random_or_none,2,cold,0.391,260,0,0,0,0,0,0,0,normal,0,127,123
1/14/2025 15:00,127,1,Tuesday,1,0,0,random_or_none,5,windy,0.556,260,0,0,0,0,0,0,0,normal,0,122,119
1/14/2025 16:00,122,1,Tuesday,1,0,0,random_or_none,0,sunny,0.345,260,0,0,0,0,0,0,0,normal,0,126,122
1/14/2025 17:00,126,1,Tuesday,1,0,0,random_or_none,2,cold,0.791,260,0,0,0,0,0,0,0,extreme_weather,2,124,117
1/14/2025 18:00,124,1,Tuesday,1,0,0,random_or_none,2,cold,0.936,260,0,0,0,0,0,0,0,extreme_weather,2,124,116
1/14/2025 19:00,124,1,Tuesday,1,0,0,random_or_none,4,dusty,0.856,260,0,0,0,0,0,0,0,extreme_weather,2,111,120
1/14/2025 20:00,111,1,Tuesday,1,0,0,random_or_none,0,sunny,0.042,260,0,0,0,0,0,0,0,normal,0,109,109
1/14/2025 21:00,109,1,Tuesday,1,0,0,random_or_none,4,dusty,0.826,260,0,0,0,0,0,0,0,extreme_weather,2,97,96
1/14/2025 22:00,97,1,Tuesday,1,0,0,random_or_none,4,dusty,0.547,260,0,0,0,0,0,0,0,normal,0,90,129
1/14/2025 23:00,90,1,Tuesday,1,0,0,random_or_none,2,cold,0.569,260,0,0,0,0,0,0,0,normal,0,123,102
1/15/2025 0:00,123,2,Wednesday,1,0,0,random_or_none,0,sunny,0.268,260,0,1,117.1,0,0,0,0,emergency_spike,5,88,88
1/15/2025 1:00,88,2,Wednesday,1,0,0,random_or_none,0,sunny,0.084,260,0,0,0,0,0,0,0,normal,0,80,74
1/15/2025 2:00,80,2,Wednesday,1,0,0,random_or_none,1,rainy,0.658,260,0,0,0,0,0,0,0,normal,0,77,67
1/15/2025 3:00,77,2,Wednesday,1,0,0,random_or_none,1,rainy,0.745,260,0,0,0,0,0,0,0,normal,0,71,62
1/15/2025 4:00,71,2,Wednesday,1,0,0,random_or_none,2,cold,0.98,260,0,0,0,0,0,0,0,extreme_weather,2,70,69
1/15/2025 5:00,70,2,Wednesday,1,0,0,random_or_none,5,windy,0.764,260,0,0,0,0,0,0,0,extreme_weather,2,68,71
1/15/2025 6:00,68,2,Wednesday,1,0,0,random_or_none,0,sunny,0.345,260,0,0,0,0,0,0,0,normal,0,80,82
1/15/2025 7:00,80,2,Wednesday,1,0,0,random_or_none,1,rainy,0.784,260,0,0,0,0,0,0,0,extreme_weather,2,86,80
1/15/2025 8:00,86,2,Wednesday,1,0,0,random_or_none,1,rainy,0.652,260,0,0,0,0,0,0,0,normal,0,93,81
1/15/2025 9:00,93,2,Wednesday,1,0,0,random_or_none,1,rainy,0.818,260,0,0,0,0,0,0,0,extreme_weather,2,101,94
1/15/2025 10:00,101,2,Wednesday,1,0,0,random_or_none,2,cold,0.64,260,0,0,0,0,0,0,0,normal,0,105,97
1/15/2025 11:00,105,2,Wednesday,1,0,0,random_or_none,1,rainy,0.308,260,0,0,0,0,0,0,0,normal,0,115,111
1/15/2025 12:00,115,2,Wednesday,1,0,0,random_or_none,1,rainy,0.549,260,0,0,0,0,0,0,0,normal,0,120,123
1/15/2025 13:00,120,2,Wednesday,1,0,0,random_or_none,2,cold,0.726,260,0,0,0,0,0,0,0,normal,0,123,127
1/15/2025 14:00,123,2,Wednesday,1,0,0,random_or_none,2,cold,0.66,260,0,0,0,0,0,0,0,normal,0,119,131
1/15/2025 15:00,119,2,Wednesday,1,0,0,random_or_none,1,rainy,0.405,260,0,0,0,0,0,0,0,normal,0,122,125
1/15/2025 16:00,122,2,Wednesday,1,0,0,random_or_none,2,cold,0.914,260,0,0,0,0,0,0,0,extreme_weather,2,117,119
1/15/2025 17:00,117,2,Wednesday,1,0,0,random_or_none,5,windy,0.836,260,0,0,0,0,0,0,0,extreme_weather,2,116,118
1/15/2025 18:00,116,2,Wednesday,1,0,0,random_or_none,5,windy,0.447,260,0,0,0,0,0,0,0,normal,0,120,124
1/15/2025 19:00,120,2,Wednesday,1,0,0,random_or_none,1,rainy,0.765,260,0,0,0,0,0,0,0,extreme_weather,2,109,121
1/15/2025 20:00,109,2,Wednesday,1,0,0,random_or_none,0,sunny,0.163,260,0,0,0,0,0,0,0,normal,0,96,113
1/15/2025 21:00,96,2,Wednesday,1,0,0,random_or_none,2,cold,0.399,260,0,0,0,0,0,0,0,normal,0,129,103
1/15/2025 22:00,129,2,Wednesday,1,0,0,random_or_none,0,sunny,0.259,260,0,1,102.72,0,0,0,0,emergency_spike,5,102,96
1/15/2025 23:00,102,2,Wednesday,1,0,0,random_or_none,2,cold,0.382,260,0,0,0,0,0,0,0,normal,0,88,92
1/16/2025 0:00,88,3,Thursday,1,0,0,random_or_none,2,cold,0.755,260,0,0,0,0,0,0,0,extreme_weather,2,74,84
1/16/2025 1:00,74,3,Thursday,1,0,0,random_or_none,5,windy,0.705,260,0,0,0,0,0,0,0,normal,0,67,81
1/16/2025 2:00,67,3,Thursday,1,0,0,random_or_none,5,windy,0.414,260,0,0,0,0,0,0,0,normal,0,62,76
1/16/2025 3:00,62,3,Thursday,1,0,0,random_or_none,0,sunny,0.347,260,0,0,0,0,0,0,0,normal,0,69,75
1/16/2025 4:00,69,3,Thursday,1,0,0,random_or_none,1,rainy,0.882,260,0,0,0,0,0,0,0,extreme_weather,2,71,72
1/16/2025 5:00,71,3,Thursday,1,0,0,random_or_none,2,cold,0.683,260,0,0,0,0,0,0,0,normal,0,82,72
1/16/2025 6:00,82,3,Thursday,1,0,0,random_or_none,2,cold,0.551,260,0,0,0,0,0,0,0,normal,0,80,77
1/16/2025 7:00,80,3,Thursday,1,0,0,random_or_none,1,rainy,0.292,260,0,0,0,0,0,0,0,normal,0,81,75
1/16/2025 8:00,81,3,Thursday,1,0,0,random_or_none,2,cold,0.822,260,0,0,0,0,0,0,0,extreme_weather,2,94,87
1/16/2025 9:00,94,3,Thursday,1,0,0,random_or_none,1,rainy,0.979,260,0,0,0,0,0,0,0,extreme_weather,2,97,91
1/16/2025 10:00,97,3,Thursday,1,0,0,random_or_none,1,rainy,0.486,260,0,0,0,0,0,0,0,normal,0,111,104
1/16/2025 11:00,111,3,Thursday,1,0,0,random_or_none,2,cold,0.988,260,0,0,0,0,0,0,0,extreme_weather,2,123,110
1/16/2025 12:00,123,3,Thursday,1,0,0,random_or_none,5,windy,0.375,260,0,0,0,0,0,0,0,normal,0,127,117
1/16/2025 13:00,127,3,Thursday,1,0,0,random_or_none,1,rainy,0.286,260,0,0,0,0,0,0,0,normal,0,131,120
1/16/2025 14:00,131,3,Thursday,1,0,0,random_or_none,1,rainy,0.815,260,0,0,0,0,0,0,0,extreme_weather,2,125,125
1/16/2025 15:00,125,3,Thursday,1,0,0,random_or_none,2,cold,1,260,0,0,0,0,0,0,0,extreme_weather,2,119,130
1/16/2025 16:00,119,3,Thursday,1,0,0,random_or_none,0,sunny,0.08,260,0,0,0,0,0,0,0,normal,0,118,128
1/16/2025 17:00,118,3,Thursday,1,0,0,random_or_none,2,cold,0.996,260,0,0,0,0,0,0,0,extreme_weather,2,124,120
1/16/2025 18:00,124,3,Thursday,1,0,0,random_or_none,1,rainy,0.753,260,0,0,0,0,0,0,0,extreme_weather,2,121,124
1/16/2025 19:00,121,3,Thursday,1,0,0,random_or_none,2,cold,0.939,260,0,0,0,0,0,0,0,extreme_weather,2,113,120
1/16/2025 20:00,113,3,Thursday,1,0,0,random_or_none,2,cold,0.708,260,0,0,0,0,0,0,0,normal,0,103,113
1/16/2025 21:00,103,3,Thursday,1,0,0,random_or_none,2,cold,0.873,260,0,0,0,0,0,0,0,extreme_weather,2,96,108
1/16/2025 22:00,96,3,Thursday,1,0,0,random_or_none,2,cold,0.811,260,0,0,0,0,0,0,0,extreme_weather,2,92,108
1/16/2025 23:00,92,3,Thursday,1,0,0,random_or_none,1,rainy,0.78,260,0,0,0,0,0,0,0,extreme_weather,2,84,91
1/17/2025 0:00,84,4,Friday,1,0,0,random_or_none,2,cold,0.793,260,0,0,0,0,0,0,0,extreme_weather,2,81,73
1/17/2025 1:00,81,4,Friday,1,0,0,random_or_none,2,cold,0.427,260,0,0,0,0,0,0,0,normal,0,76,66
1/17/2025 2:00,76,4,Friday,1,0,0,random_or_none,5,windy,0.372,260,0,0,0,0,0,0,0,normal,0,75,63
1/17/2025 3:00,75,4,Friday,1,0,0,random_or_none,2,cold,0.811,260,0,0,0,0,0,0,0,extreme_weather,2,72,56
1/17/2025 4:00,72,4,Friday,1,0,0,random_or_none,2,cold,0.41,260,0,0,0,0,0,0,0,normal,0,72,49
1/17/2025 5:00,72,4,Friday,1,0,0,random_or_none,2,cold,0.607,260,0,0,0,0,0,0,0,normal,0,77,53
1/17/2025 6:00,77,4,Friday,1,0,0,random_or_none,2,cold,0.35,260,0,0,0,0,0,0,0,normal,0,75,63
1/17/2025 7:00,75,4,Friday,1,0,0,random_or_none,2,cold,0.627,260,0,0,0,0,0,0,0,normal,0,87,62
1/17/2025 8:00,87,4,Friday,1,0,0,random_or_none,1,rainy,1,260,0,0,0,0,0,0,0,extreme_weather,2,91,70
1/17/2025 9:00,91,4,Friday,1,0,0,random_or_none,2,cold,0.423,260,0,0,0,0,0,0,0,normal,0,104,76
1/17/2025 10:00,104,4,Friday,1,0,0,random_or_none,2,cold,0.542,260,0,0,0,0,0,0,0,normal,0,110,81
1/17/2025 11:00,110,4,Friday,1,0,0,random_or_none,1,rainy,0.762,260,0,0,0,0,0,0,0,extreme_weather,2,117,89
1/17/2025 12:00,117,4,Friday,1,0,0,random_or_none,2,cold,0.623,260,0,0,0,0,0,0,0,normal,0,120,96
1/17/2025 13:00,120,4,Friday,1,0,0,random_or_none,1,rainy,0.956,260,0,0,0,0,0,0,0,extreme_weather,2,125,95
1/17/2025 14:00,125,4,Friday,1,0,0,random_or_none,2,cold,0.757,260,0,0,0,0,0,0,0,extreme_weather,2,130,104
1/17/2025 15:00,130,4,Friday,1,0,0,random_or_none,2,cold,0.846,260,0,0,0,0,0,0,0,extreme_weather,2,128,101
1/17/2025 16:00,128,4,Friday,1,0,0,random_or_none,5,windy,0.394,260,0,0,0,0,0,0,0,normal,0,120,108
1/17/2025 17:00,120,4,Friday,1,0,0,random_or_none,0,sunny,0.07,260,0,0,0,0,0,0,0,normal,0,124,109
1/17/2025 18:00,124,4,Friday,1,0,0,random_or_none,2,cold,0.78,260,0,0,0,0,0,0,0,extreme_weather,2,120,103
1/17/2025 19:00,120,4,Friday,1,0,0,random_or_none,5,windy,0.773,260,0,0,0,0,0,0,0,extreme_weather,2,113,98
1/17/2025 20:00,113,4,Friday,1,0,0,random_or_none,0,sunny,0.278,260,0,0,0,0,0,0,0,normal,0,108,91
1/17/2025 21:00,108,4,Friday,1,0,0,random_or_none,2,cold,0.379,260,0,0,0,0,0,0,0,normal,0,108,84
