datetime,patients,day_of_week,day_of_week_name,month,is_weekend,holiday,holiday_name,weather,weather_type,weather_severity,hospital capacity,is_capped,is_emergency,emergency_spike,is_outbreak,outbreak_intensity,is_staff_shortage,staff_shortage_impact,scenario_primary,scenario_code,y_patients_t_plus_1,y_patients_t_plus_24,hour,season,week_of_year,shift_period,is_holiday,is_holiday_or_event,event_flag,arrivals,admissions,discharges,transfers,emergency_arrivals,elective_arrivals,waiting_patients,avg_wait_time_minutes,occupancy_rate,bed_occupancy,occupied_beds,available_beds,available_doctors,available_nurses,staff_on_duty,doctor_shortage,nurse_shortage,bed_shortage,appointments_count,or_bookings_count,delayed_discharge_count,department_pressure_score,er_pressure_score,doctors_available,nurses_available,lag_1,lag_24,roll_mean_3,roll_mean_6,roll_mean_24,predicted_patients_next_hour,week_number,shift_period_code
2024-01-03 23:00:00,124,2,Friday,1,0,0,No Holiday,0,Normal,0,218,0,0,0,0,0,0,0,Normal Operations,0,70,95,23,0,9,Night,0,0,0,25,11,12,1,12,13,3,26,0.58,0.58,126,92,36,82,118,0,0,39,1,2,0,39.85,44.63,36,82,128.0,147.0,130.33333333333334,134.16666666666666,131.70833333333334,70,1,0
2024-01-04 00:00:00,99,3,Monday,1,0,0,No Holiday,0,Normal,0,218,0,0,0,0,0,0,0,Normal Operations,0,101,110,0,0,14,Night,0,0,0,21,9,9,1,8,13,4,29,0.58,0.58,126,92,36,82,118,0,0,12,6,0,0,42.7,47.82,36,82,124.0,88.0,126.33333333333333,131.83333333333334,130.75,101,1,0
2024-01-04 01:00:00,101,3,Monday,1,0,0,No Holiday,0,Normal,0,218,0,0,0,0,0,0,0,Normal Operations,0,105,103,1,0,14,Night,0,0,0,16,7,9,1,6,10,3,26,0.58,0.58,126,92,36,82,118,0,0,15,4,2,0,40.6,45.47,36,82,99.0,93.0,117.0,125.0,131.20833333333334,105,1,0
2024-01-04 02:00:00,105,3,Monday,1,0,0,No Holiday,0,Normal,0,218,0,0,0,0,0,0,0,Normal Operations,0,105,106,2,0,14,Night,0,0,0,20,9,10,1,8,12,3,26,0.58,0.58,126,92,36,82,118,0,0,19,3,2,0,40.35,45.19,36,82,101.0,100.0,108.0,119.16666666666667,131.54166666666666,105,1,0
2024-01-04 03:00:00,105,3,Monday,1,0,0,No Holiday,0,Normal,0,218,0,0,0,0,0,0,0,Normal Operations,0,107,112,3,0,14,Night,0,0,0,21,9,9,1,8,13,4,29,0.58,0.58,126,92,36,82,118,0,0,19,5,0,0,42.45,47.54,36,82,105.0,98.0,101.66666666666667,114.0,131.75,107,1,0
2024-01-04 04:00:00,107,3,Monday,1,0,0,No Holiday,0,Normal,0,218,0,0,0,0,0,0,0,Normal Operations,0,100,100,4,0,14,Night,0,0,0,19,8,10,1,7,12,4,29,0.58,0.58,126,92,36,82,118,0,0,21,6,0,0,42.7,47.82,36,82,105.0,96.0,103.66666666666667,110.33333333333333,132.04166666666666,100,1,0
2024-01-04 05:00:00,100,3,Monday,1,0,0,No Holiday,0,Normal,0,218,0,0,0,0,0,0,0,Normal Operations,0,135,109,5,0,14,Night,0,0,0,18,8,9,1,7,11,3,26,0.58,0.58,126,92,36,82,118,0,0,13,7,0,0,41.35,46.31,36,82,107.0,99.0,105.66666666666667,106.83333333333333,132.5,135,1,0
2024-01-04 06:00:00,135,3,Monday,1,0,0,No Holiday,0,Normal,0,218,0,0,4,0,0,0,0,Normal Operations,0,132,133,6,0,14,Night,0,0,0,26,11,14,1,10,16,5,32,0.619,0.619,135,83,36,82,118,0,0,59,2,0,0,45.66,51.14,36,82,100.0,123.0,104.0,102.83333333333333,132.54166666666666,132,1,0
2024-01-04 07:00:00,132,3,Monday,1,0,0,No Holiday,0,Normal,0,218,0,0,2,0,0,0,0,Normal Operations,0,159,136,7,0,14,Morning,0,0,0,25,11,13,1,10,15,5,32,0.606,0.606,132,86,42,96,138,0,0,53,3,4,0,45.08,50.49,42,96,135.0,120.0,114.0,108.83333333333333,133.04166666666666,159,1,1
2024-01-04 08:00:00,159,3,Monday,1,0,0,No Holiday,0,Normal,0,218,0,0,17,0,0,0,0,Normal Operations,0,174,165,8,0,14,Morning,0,0,0,40,17,19,1,15,25,7,38,0.729,0.729,159,59,42,96,138,0,0,108,23,4,1,60.71,68.0,42,96,132.0,154.0,122.33333333333333,114.0,133.54166666666666,174,1,1
2024-01-04 09:00:00,174,3,Monday,1,0,0,No Holiday,0,Normal,0,218,0,0,16,0,0,0,0,Normal Operations,0,165,168,9,0,14,Morning,0,0,0,40,17,14,1,15,25,8,40,0.798,0.798,174,44,42,96,138,0,0,139,20,3,1,65.69,73.57,42,96,159.0,156.0,142.0,123.0,133.75,165,1,1
2024-01-04 10:00:00,165,3,Monday,1,0,0,No Holiday,0,Normal,0,218,0,0,16,0,0,0,0,Normal Operations,0,171,172,10,0,14,Morning,0,0,0,40,17,16,1,15,25,8,40,0.757,0.757,165,53,42,96,138,0,0,121,21,4,1,63.46,71.08,42,96,174.0,165.0,155.0,134.5,134.5,171,1,1
2024-01-04 11:00:00,171,3,Monday,1,0,0,No Holiday,0,Normal,0,218,0,0,18,0,0,0,0,Normal Operations,0,164,172,11,0,14,Morning,0,0,0,43,18,17,1,16,27,8,40,0.784,0.784,171,47,42,96,138,0,0,133,24,4,1,65.86,73.76,42,96,165.0,169.0,166.0,144.16666666666666,134.5,164,1,1
2024-01-04 12:00:00,164,3,Monday,1,0,0,No Holiday,0,Normal,0,218,0,0,14,0,0,0,0,Normal Operations,0,148,178,12,0,14,Morning,0,0,0,39,17,11,1,15,24,8,40,0.752,0.752,164,54,42,96,138,0,0,119,24,3,1,63.94,71.61,42,96,171.0,163.0,170.0,156.0,134.58333333333334,148,1,1
2024-01-04 13:00:00,148,3,Monday,1,0,0,No Holiday,0,Normal,0,218,0,0,3,0,0,0,0,Normal Operations,0,151,154,13,0,14,Morning,0,0,0,28,12,17,1,11,17,5,32,0.679,0.679,148,70,42,96,138,0,0,86,21,5,0,53.98,60.46,42,96,164.0,145.0,166.66666666666666,160.83333333333334,134.625,151,1,1
2024-01-04 14:00:00,151,3,Monday,1,0,0,No Holiday,0,Normal,0,218,0,0,0,0,0,0,0,Normal Operations,0,155,151,14,0,14,Morning,0,0,0,26,11,14,1,10,16,3,26,0.693,0.693,151,67,42,96,138,0,0,92,21,4,0,51.61,57.8,42,96,148.0,142.0,161.0,163.5,134.75,155,1,1
2024-01-04 15:00:00,155,3,Monday,1,0,0,No Holiday,0,Normal,0,218,0,0,4,0,0,0,0,Normal Operations,0,153,160,15,0,14,Evening,0,0,0,30,13,12,1,11,19,7,38,0.711,0.711,155,63,42,96,138,0,0,100,19,3,1,58.61,65.64,42,96,151.0,146.0,154.33333333333334,162.16666666666666,135.125,153,1,2
2024-01-04 16:00:00,153,3,Monday,1,0,0,No Holiday,0,Normal,0,218,0,0,0,0,0,0,0,Normal Operations,0,147,154,16,0,14,Evening,0,0,0,25,11,23,1,10,15,5,32,0.702,0.702,153,65,42,96,138,0,0,96,20,5,1,55.11,61.72,42,96,155.0,152.0,151.33333333333334,159.0,135.5,147,1,2
2024-01-04 17:00:00,147,3,Monday,1,0,0,No Holiday,0,Normal,0,218,0,0,1,0,0,0,0,Normal Operations,0,147,142,17,0,14,Evening,0,0,0,27,12,24,1,10,17,4,29,0.674,0.674,147,71,42,96,138,0,0,84,6,4,1,48.36,54.16,42,96,153.0,138.0,153.0,157.0,135.54166666666666,147,1,2
2024-01-04 18:00:00,147,3,Monday,1,0,0,No Holiday,0,Normal,0,218,0,0,1,0,0,0,0,Normal Operations,0,141,138,18,0,14,Evening,0,0,0,27,12,26,1,13,14,5,32,0.674,0.674,147,71,42,96,138,0,0,84,4,1,1,49.46,55.4,42,96,147.0,140.0,151.66666666666666,153.0,135.91666666666666,141,1,2
2024-01-04 19:00:00,141,3,Monday,1,0,0,No Holiday,0,Normal,0,218,0,0,3,0,0,0,0,Normal Operations,0,132,139,19,0,14,Evening,0,0,0,30,13,22,1,14,16,4,29,0.647,0.647,141,77,42,96,138,0,0,72,2,2,1,45.71,51.2,42,96,147.0,136.0,149.0,150.16666666666666,136.20833333333334,132,1,2
2024-01-04 20:00:00,132,3,Monday,1,0,0,No Holiday,0,Normal,0,218,0,0,0,0,0,0,0,Normal Operations,0,129,144,20,0,14,Evening,0,0,0,22,9,24,1,11,11,5,32,0.606,0.606,132,86,42,96,138,0,0,53,4,2,1,45.33,50.77,42,96,141.0,136.0,145.0,149.0,136.41666666666666,129,1,2
2024-01-04 21:00:00,129,3,Monday,1,0,0,No Holiday,0,Normal,0,218,0,0,0,0,0,0,0,Normal Operations,0,136,128,21,0,14,Evening,0,0,0,23,10,16,1,11,12,4,29,0.592,0.592,129,89,42,96,138,0,0,47,5,1,0,43.15,48.33,42,96,132.0,127.0,140.0,145.83333333333334,136.25,136,1,2
2024-01-04 22:00:00,136,3,Monday,1,0,0,No Holiday,0,Normal,0,218,0,0,0,0,0,0,0,Normal Operations,0,128,135,22,0,14,Evening,0,0,0,25,11,12,1,12,13,4,29,0.624,0.624,136,82,42,96,138,0,0,61,4,2,0,44.83,50.21,42,96,129.0,128.0,134.0,141.5,136.33333333333334,128,1,2
2024-01-04 23:00:00,128,3,Monday,1,0,0,No Holiday,0,Normal,0,218,0,0,0,0,0,0,0,Normal Operations,0,110,130,23,0,14,Night,0,0,0,22,9,16,1,11,11,4,29,0.587,0.587,128,90,36,82,118,0,0,45,7,1,0,43.38,48.59,36,82,136.0,124.0,132.33333333333334,138.66666666666666,136.66666666666666,110,1,0
2024-01-05 00:00:00,96,4,Wednesday,1,0,1,Hospital calendar event,0,Normal,2,218,0,0,0,0,0,0,0,Normal Operations,0,87,86,0,0,18,Night,1,1,1,16,7,8,1,6,10,3,26,0.58,0.58,126,92,36,82,118,0,0,9,2,0,0,40.1,44.91,36,82,128.0,99.0,131.0,135.5,136.83333333333334,87,1,0
2024-01-05 01:00:00,87,4,Wednesday,1,0,1,Hospital calendar event,0,Normal,2,218,0,0,0,0,0,0,0,Normal Operations,0,101,88,1,0,18,Night,1,1,1,14,6,7,0,5,9,1,21,0.58,0.58,126,92,36,82,118,0,0,0,1,1,0,36.65,41.05,36,82,96.0,101.0,120.0,127.0,136.70833333333334,101,1,0
2024-01-05 02:00:00,101,4,Wednesday,1,0,1,Hospital calendar event,0,Normal,2,218,0,0,0,0,0,0,0,Normal Operations,0,91,97,2,0,18,Night,1,1,1,16,7,8,1,6,10,2,24,0.58,0.58,126,92,36,82,118,0,0,15,3,1,0,38.75,43.4,36,82,87.0,105.0,103.66666666666667,118.0,136.125,91,1,0
2024-01-05 03:00:00,91,4,Wednesday,1,0,1,Hospital calendar event,0,Normal,2,218,0,0,0,0,0,0,0,Normal Operations,0,92,91,3,0,18,Night,1,1,1,13,6,12,0,5,8,2,24,0.58,0.58,126,92,36,82,118,0,0,4,8,0,0,40.0,44.8,36,82,101.0,105.0,94.66666666666667,112.83333333333333,135.95833333333334,92,1,0
2024-01-05 04:00:00,92,4,Wednesday,1,0,1,Hospital calendar event,0,Normal,2,218,0,0,0,0,0,0,0,Normal Operations,0,99,95,4,0,18,Night,1,1,1,18,8,6,1,7,11,2,24,0.58,0.58,126,92,36,82,118,0,0,5,4,1,0,39.0,43.68,36,82,91.0,107.0,93.0,106.5,135.375,99,1,0
2024-01-05 05:00:00,99,4,Wednesday,1,0,1,Hospital calendar event,0,Normal,2,218,0,0,0,0,0,0,0,Normal Operations,0,132,91,5,0,18,Night,1,1,1,18,8,10,1,7,11,4,29,0.58,0.58,126,92,36,82,118,0,0,12,5,0,0,42.45,47.54,36,82,92.0,100.0,94.66666666666667,99.16666666666667,134.75,132,1,0
2024-01-05 06:00:00,132,4,Wednesday,1,0,1,Hospital calendar event,0,Normal,2,218,0,0,0,0,0,0,0,Normal Operations,0,123,119,6,0,18,Night,1,1,1,22,9,16,1,8,14,4,29,0.606,0.606,132,86,36,82,118,0,0,53,6,0,0,44.23,49.54,36,82,99.0,135.0,94.0,94.33333333333333,134.70833333333334,123,1,0
2024-01-05 07:00:00,123,4,Wednesday,1,0,1,Hospital calendar event,0,Normal,2,218,0,0,0,0,0,0,0,Normal Operations,0,153,117,7,0,18,Morning,1,1,1,24,10,16,1,9,15,4,29,0.58,0.58,126,92,42,96,138,0,0,38,3,5,0,41.95,46.98,42,96,132.0,132.0,107.66666666666667,100.33333333333333,134.58333333333334,153,1,1
2024-01-05 08:00:00,153,4,Wednesday,1,0,1,Hospital calendar event,0,Normal,2,218,0,0,8,0,0,0,0,Normal Operations,0,160,144,8,0,18,Morning,1,1,1,33,14,17,1,13,20,6,35,0.702,0.702,153,65,42,96,138,0,0,96,19,2,0,56.46,63.24,42,96,123.0,159.0,118.0,106.33333333333333,134.20833333333334,160,1,1
2024-01-05 09:00:00,160,4,Wednesday,1,0,1,Hospital calendar event,0,Normal,2,218,0,0,16,0,0,0,0,Normal Operations,0,158,157,9,0,18,Morning,1,1,1,42,18,19,1,16,26,8,40,0.734,0.734,160,58,42,96,138,0,0,110,21,5,1,62.09,69.54,42,96,153.0,174.0,136.0,115.0,133.95833333333334,158,1,1
2024-01-05 10:00:00,158,4,Wednesday,1,0,1,Hospital calendar event,0,Normal,2,218,0,0,13,0,0,0,0,Normal Operations,0,159,156,10,0,18,Morning,1,1,1,39,17,17,1,15,24,6,35,0.725,0.725,158,60,42,96,138,0,0,106,20,3,0,58.09,65.06,42,96,160.0,165.0,145.33333333333334,126.5,133.375,159,1,1
2024-01-05 11:00:00,159,4,Wednesday,1,0,1,Hospital calendar event,0,Normal,2,218,0,0,14,0,0,0,0,Normal Operations,0,167,156,11,0,18,Morning,1,1,1,39,17,16,1,15,24,6,35,0.729,0.729,159,59,42,96,138,0,0,108,17,5,0,57.61,64.52,42,96,158.0,171.0,157.0,137.5,133.08333333333334,167,1,1
2024-01-05 12:00:00,167,4,Wednesday,1,0,1,Hospital calendar event,0,Normal,2,218,0,0,11,0,0,0,0,Normal Operations,0,149,152,12,0,18,Morning,1,1,1,36,15,19,1,14,22,8,40,0.766,0.766,167,51,42,96,138,0,0,125,19,4,1,63.51,71.13,42,96,159.0,164.0,159.0,147.5,132.58333333333334,149,1,1
2024-01-05 13:00:00,149,4,Wednesday,1,0,1,Hospital calendar event,0,Normal,2,218,0,0,7,0,0,0,0,Normal Operations,0,155,136,13,0,18,Morning,1,1,1,32,14,15,1,12,20,5,32,0.683,0.683,149,69,42,96,138,0,0,88,19,5,0,53.76,60.21,42,96,167.0,148.0,161.33333333333334,153.33333333333334,132.70833333333334,155,1,1
2024-01-05 14:00:00,155,4,Wednesday,1,0,1,Hospital calendar event,0,Normal,2,218,0,0,4,0,0,0,0,Normal Operations,0,143,142,14,0,18,Morning,1,1,1,30,13,18,1,11,19,6,35,0.711,0.711,155,63,42,96,138,0,0,100,25,5,0,58.51,65.53,42,96,149.0,151.0,158.33333333333334,157.66666666666666,132.75,143,1,1
2024-01-05 15:00:00,143,4,Wednesday,1,0,1,Hospital calendar event,0,Normal,2,218,0,0,0,0,0,0,0,Normal Operations,0,144,140,15,0,18,Evening,1,1,1,22,9,15,1,8,14,3,26,0.656,0.656,143,75,42,96,138,0,0,76,21,5,0,49.41,55.34,42,96,155.0,155.0,157.0,158.0,132.91666666666666,144,1,2
2024-01-05 16:00:00,144,4,Wednesday,1,0,1,Hospital calendar event,0,Normal,2,218,0,0,0,0,0,0,0,Normal Operations,0,142,141,16,0,18,Evening,1,1,1,21,9,22,1,8,13,4,29,0.661,0.661,144,74,42,96,138,0,0,78,19,4,1,50.78,56.87,42,96,143.0,153.0,149.0,155.16666666666666,132.41666666666666,142,1,2
2024-01-05 17:00:00,142,4,Wednesday,1,0,1,Hospital calendar event,0,Normal,2,218,0,0,2,0,0,0,0,Normal Operations,0,141,125,17,0,18,Evening,1,1,1,27,12,24,1,10,17,5,32,0.651,0.651,142,76,42,96,138,0,0,74,2,4,1,47.58,53.29,42,96,144.0,147.0,147.33333333333334,152.83333333333334,132.04166666666666,141,1,2
2024-01-05 18:00:00,141,4,Wednesday,1,0,1,Hospital calendar event,0,Normal,2,218,0,0,0,0,0,0,0,Normal Operations,0,137,135,18,0,18,Evening,1,1,1,24,10,26,1,12,12,4,29,0.647,0.647,141,77,42,96,138,0,0,72,5,3,1,46.46,52.04,42,96,142.0,147.0,143.0,150.0,131.83333333333334,137,1,2
2024-01-05 19:00:00,137,4,Wednesday,1,0,1,Hospital calendar event,0,Normal,2,218,0,0,0,0,0,0,0,Normal Operations,0,134,134,19,0,18,Evening,1,1,1,25,11,26,1,12,13,6,35,0.628,0.628,137,81,42,96,138,0,0,63,1,1,1,47.56,53.27,42,96,141.0,141.0,142.33333333333334,145.66666666666666,131.58333333333334,134,1,2
2024-01-05 20:00:00,134,4,Wednesday,1,0,1,Hospital calendar event,0,Normal,2,218,0,0,2,0,0,0,0,Normal Operations,0,124,133,20,0,18,Evening,1,1,1,27,12,21,1,13,14,5,32,0.615,0.615,134,84,42,96,138,0,0,57,4,1,1,45.88,51.39,42,96,137.0,132.0,140.0,143.66666666666666,131.41666666666666,124,1,2
2024-01-05 21:00:00,124,4,Wednesday,1,0,1,Hospital calendar event,0,Normal,2,218,0,0,1,0,0,0,0,Normal Operations,0,123,109,21,0,18,Evening,1,1,1,26,11,15,1,12,14,5,32,0.58,0.58,126,92,42,96,138,0,0,39,5,0,0,44.05,49.34,42,96,134.0,129.0,137.33333333333334,140.16666666666666,131.5,123,1,2
2024-01-05 22:00:00,123,4,Wednesday,1,0,1,Hospital calendar event,0,Normal,2,218,0,0,0,0,0,0,0,Normal Operations,0,124,118,22,0,18,Evening,1,1,1,25,11,13,1,12,13,4,29,0.58,0.58,126,92,42,96,138,0,0,38,1,2,0,41.45,46.42,42,96,124.0,136.0,131.66666666666666,137.0,131.29166666666666,124,1,2
2024-01-05 23:00:00,124,4,Wednesday,1,0,1,Hospital calendar event,0,Normal,2,218,0,0,0,0,0,0,0,Normal Operations,0,86,122,23,0,18,Night,1,1,1,24,10,10,1,12,12,6,35,0.58,0.58,126,92,36,82,118,0,0,39,6,3,0,45.9,51.41,36,82,123.0,128.0,127.0,133.5,130.75,86,1,0
2024-01-06 00:00:00,54,5,Saturday,1,1,0,No Holiday,1,Heat,0,218,0,0,0,0,0,0,0,Normal Operations,0,56,69,0,0,22,Night,0,0,0,11,4,6,0,4,7,1,21,0.58,0.58,126,92,36,82,118,0,0,0,5,1,0,37.65,42.17,36,82,124.0,96.0,123.66666666666667,130.5,130.58333333333334,56,1,0
2024-01-06 01:00:00,56,5,Saturday,1,1,0,No Holiday,1,Heat,0,218,0,0,0,0,0,0,0,Normal Operations,0,58,58,1,0,22,Night,0,0,0,11,4,4,0,4,7,2,24,0.58,0.58,126,92,36,82,118,0,0,0,3,2,0,38.75,43.4,36,82,54.0,87.0,100.33333333333333,116.0,128.83333333333334,58,1,0
2024-01-06 02:00:00,58,5,Saturday,1,1,0,No Holiday,1,Heat,0,218,0,0,0,0,0,0,0,Normal Operations,0,53,55,2,0,22,Night,0,0,0,7,3,9,0,3,4,0,18,0.58,0.58,126,92,36,82,118,0,0,0,5,2,0,36.05,40.38,36,82,56.0,101.0,78.0,102.5,127.54166666666667,53,1,0
2024-01-06 03:00:00,53,5,Saturday,1,1,0,No Holiday,1,Heat,0,218,0,0,0,0,0,0,0,Normal Operations,0,56,60,3,0,22,Night,0,0,0,9,3,9,0,3,6,1,21,0.58,0.58,126,92,36,82,118,0,0,0,3,0,0,37.15,41.61,36,82,58.0,91.0,56.0,89.83333333333333,125.75,56,1,0
2024-01-06 04:00:00,56,5,Saturday,1,1,0,No Holiday,1,Heat,0,218,0,0,0,0,0,0,0,Normal Operations,0,55,66,4,0,22,Night,0,0,0,12,4,2,0,5,7,1,21,0.58,0.58,126,92,36,82,118,0,0,0,2,1,0,36.9,41.33,36,82,53.0,92.0,55.666666666666664,78.0,124.16666666666667,55,1,0
2024-01-06 05:00:00,55,5,Saturday,1,1,0,No Holiday,1,Heat,0,218,0,0,0,0,0,0,0,Normal Operations,0,69,57,5,0,22,Night,0,0,0,11,4,7,0,4,7,5,32,0.58,0.58,126,92,36,82,118,0,0,0,5,2,0,44.05,49.34,36,82,56.0,99.0,55.666666666666664,66.83333333333333,122.66666666666667,69,1,0
2024-01-06 06:00:00,69,5,Saturday,1,1,0,No Holiday,1,Heat,0,218,0,0,0,0,0,0,0,Normal Operations,0,79,80,6,0,22,Night,0,0,0,11,4,11,0,4,7,3,26,0.58,0.58,126,92,36,82,118,0,0,0,6,1,0,41.1,46.03,36,82,55.0,132.0,54.666666666666664,55.333333333333336,120.83333333333333,79,1,0
2024-01-06 07:00:00,79,5,Saturday,1,1,0,No Holiday,1,Heat,0,218,0,0,0,0,0,0,0,Normal Operations,0,93,75,7,0,22,Morning,0,0,0,13,4,12,0,5,8,1,21,0.58,0.58,126,92,42,96,138,0,0,0,1,0,0,36.65,41.05,42,96,69.0,123.0,60.0,57.833333333333336,118.20833333333333,93,1,1
2024-01-06 08:00:00,93,5,Saturday,1,1,0,No Holiday,1,Heat,0,218,0,0,0,0,0,0,0,Normal Operations,0,96,94,8,0,22,Morning,0,0,0,18,6,11,0,7,11,3,26,0.58,0.58,126,92,42,96,138,0,0,6,1,1,0,39.85,44.63,42,96,79.0,153.0,67.66666666666667,61.666666666666664,116.375,96,1,1
2024-01-06 09:00:00,96,5,Saturday,1,1,0,No Holiday,1,Heat,0,218,0,0,3,0,0,0,0,Normal Operations,0,96,101,9,0,22,Morning,0,0,0,22,7,8,1,8,14,5,32,0.58,0.58,126,92,42,96,138,0,0,9,5,1,0,44.05,49.34,42,96,93.0,160.0,80.33333333333333,67.5,113.875,96,1,1
2024-01-06 10:00:00,96,5,Saturday,1,1,0,No Holiday,1,Heat,0,218,0,0,3,0,0,0,0,Normal Operations,0,102,108,10,0,22,Morning,0,0,0,22,7,14,1,8,14,4,29,0.58,0.58,126,92,42,96,138,0,0,9,5,0,0,42.45,47.54,42,96,96.0,158.0,89.33333333333333,74.66666666666667,111.20833333333333,102,1,1
2024-01-06 11:00:00,102,5,Saturday,1,1,0,No Holiday,1,Heat,0,218,0,0,5,0,0,0,0,Normal Operations,0,104,105,11,0,22,Morning,0,0,0,23,8,11,1,9,14,6,35,0.58,0.58,126,92,42,96,138,0,0,16,4,2,0,45.4,50.85,42,96,96.0,159.0,95.0,81.33333333333333,108.625,104,1,1
2024-01-06 12:00:00,104,5,Saturday,1,1,0,No Holiday,1,Heat,0,218,0,0,7,0,0,0,0,Normal Operations,0,88,101,12,0,22,Morning,0,0,0,25,8,8,1,10,15,5,32,0.58,0.58,126,92,42,96,138,0,0,18,3,1,0,43.55,48.78,42,96,102.0,167.0,98.0,89.16666666666667,106.25,88,1,1
2024-01-06 13:00:00,88,5,Saturday,1,1,0,No Holiday,1,Heat,0,218,0,0,0,0,0,0,0,Normal Operations,0,88,97,13,0,22,Morning,0,0,0,18,6,4,0,7,11,4,29,0.58,0.58,126,92,42,96,138,0,0,1,6,3,0,42.7,47.82,42,96,104.0,149.0,100.66666666666667,95.0,103.625,88,1,1
2024-01-06 14:00:00,88,5,Saturday,1,1,0,No Holiday,1,Heat,0,218,0,0,1,0,0,0,0,Normal Operations,0,91,95,14,0,22,Morning,0,0,0,18,6,9,0,7,11,1,21,0.58,0.58,126,92,42,96,138,0,0,1,7,1,0,38.15,42.73,42,96,88.0,155.0,98.0,96.5,101.08333333333333,91,1,1
2024-01-06 15:00:00,91,5,Saturday,1,1,0,No Holiday,1,Heat,0,218,0,0,2,0,0,0,0,Normal Operations,0,88,92,15,0,22,Evening,0,0,0,19,6,10,0,7,12,4,29,0.58,0.58,126,92,42,96,138,0,0,4,4,3,0,42.2,47.26,42,96,88.0,143.0,93.33333333333333,95.66666666666667,98.29166666666667,88,1,2
2024-01-06 16:00:00,88,5,Saturday,1,1,0,No Holiday,1,Heat,0,218,0,0,0,0,0,0,0,Normal Operations,0,76,90,16,0,22,Evening,0,0,0,12,4,15,0,5,7,4,29,0.58,0.58,126,92,42,96,138,0,0,1,4,1,1,42.2,47.26,42,96,91.0,144.0,89.0,94.83333333333333,96.125,76,1,2
2024-01-06 17:00:00,76,5,Saturday,1,1,0,No Holiday,1,Heat,0,218,0,0,0,0,0,0,0,Normal Operations,0,86,87,17,0,22,Evening,0,0,0,14,5,11,0,5,9,1,21,0.58,0.58,126,92,42,96,138,0,0,0,4,0,0,37.4,41.89,42,96,88.0,142.0,89.0,93.5,93.79166666666667,86,1,2
2024-01-06 18:00:00,86,5,Saturday,1,1,0,No Holiday,1,Heat,0,218,0,0,0,0,0,0,0,Normal Operations,0,77,87,18,0,22,Evening,0,0,0,14,5,13,0,7,7,1,21,0.58,0.58,126,92,42,96,138,0,0,0,3,1,0,37.15,41.61,42,96,76.0,141.0,85.0,89.16666666666667,91.04166666666667,77,1,2
2024-01-06 19:00:00,77,5,Saturday,1,1,0,No Holiday,1,Heat,0,218,0,0,0,0,0,0,0,Normal Operations,0,85,86,19,0,22,Evening,0,0,0,13,4,11,0,6,7,4,29,0.58,0.58,126,92,42,96,138,0,0,0,6,2,1,42.7,47.82,42,96,86.0,137.0,83.33333333333333,86.16666666666667,88.75,85,1,2
2024-01-06 20:00:00,85,5,Saturday,1,1,0,No Holiday,1,Heat,0,218,0,0,0,0,0,0,0,Normal Operations,0,81,94,20,0,22,Evening,0,0,0,13,4,18,0,6,7,1,21,0.58,0.58,126,92,42,96,138,0,0,0,5,0,0,37.65,42.17,42,96,77.0,134.0,79.66666666666667,84.33333333333333,86.25,81,1,2
2024-01-06 21:00:00,81,5,Saturday,1,1,0,No Holiday,1,Heat,0,218,0,0,1,0,0,0,0,Normal Operations,0,76,77,21,0,22,Evening,0,0,0,16,5,7,0,8,8,3,26,0.58,0.58,126,92,42,96,138,0,0,0,5,1,0,40.85,45.75,42,96,85.0,124.0,82.66666666666667,83.83333333333333,84.20833333333333,76,1,2
2024-01-06 22:00:00,76,5,Saturday,1,1,0,No Holiday,1,Heat,0,218,0,0,0,0,0,0,0,Normal Operations,0,73,81,22,0,22,Evening,0,0,0,15,5,7,0,7,8,3,26,0.58,0.58,126,92,42,96,138,0,0,0,4,0,0,40.6,45.47,42,96,81.0,123.0,81.0,82.16666666666667,82.41666666666667,73,1,2
2024-01-06 23:00:00,73,5,Saturday,1,1,0,No Holiday,1,Heat,0,218,0,0,0,0,0,0,0,Normal Operations,0,69,74,23,0,22,Night,0,0,0,13,4,7,0,6,7,3,26,0.58,0.58,126,92,36,82,118,0,0,0,5,1,0,40.85,45.75,36,82,76.0,124.0,80.66666666666667,80.16666666666667,80.45833333333333,69,1,0
2024-01-07 00:00:00,88,6,Monday,1,1,0,No Holiday,1,Heat,0,218,0,0,0,0,0,0,0,Normal Operations,0,79,72,0,0,27,Night,0,0,0,13,6,9,0,5,8,2,24,0.58,0.58,126,92,36,82,118,0,0,1,5,1,0,39.25,43.96,36,82,73.0,54.0,76.66666666666667,79.66666666666667,78.33333333333333,79,1,0
2024-01-07 01:00:00,79,6,Monday,1,1,0,No Holiday,1,Heat,0,218,0,0,0,0,0,0,0,Normal Operations,0,84,87,1,0,27,Night,0,0,0,16,7,10,1,6,10,3,26,0.58,0.58,126,92,36,82,118,0,0,0,5,2,0,40.85,45.75,36,82,88.0,56.0,79.0,80.0,79.75,84,1,0
2024-01-07 02:00:00,84,6,Monday,1,1,0,No Holiday,1,Heat,0,218,0,0,0,0,0,0,0,Normal Operations,0,88,86,2,0,27,Night,0,0,0,14,6,9,0,5,9,3,26,0.58,0.58,126,92,36,82,118,0,0,0,6,1,0,41.1,46.03,36,82,79.0,58.0,80.0,80.33333333333333,80.70833333333333,88,1,0
